book,chapter,verse_number,text
Genesis,34,27,"Kasumpal na impanpapatey nen Simeon tan si Levi, sinmabi ray arum ya anak nen Jacob tan inala ray amin a naala ra ed baley. Ginawa ra ya, pian makabawi ra ed inkaderal na kagalangan na agi ra."
Genesis,34,28,"Inala ray amin a karniro, baka, asno, tan amin a bengatlan walad baley tan diad kaalogan."
Genesis,34,29,"Inala ray amin a makana; inala ra met iray bibii tan saray ogogaw, tan amin a bengatlan walad kaabungan."
Genesis,34,30,"Inkuanen Jacob ed kindi Simeon tan Levi, “Initdan yo ak na gunigon; natan bosulen ak na saray Cananeo, saray Perezeo, tan amin iray wadyad sayan pasen. Dagdaiset iray totook; no mankakasakey iran amin, insan da ak labanan, ompatey so intiron pamilya tayo.”"
Genesis,34,31,"Balet inmebat ira, “Ag nayarin gawaen dan singa marotak a bii si Dina ya agi mi.”"
Genesis,35,1,"Inkuan na Dios ed kinen Jacob, “Lakan tampol ed Betel tan manayam kad man. Manggawa kad may altar a para siak a Dios a pinmayawar ed sika nen ibabatikan moy agim ya Esau.”"
Genesis,35,2,"Kanyan inkuanen Jacob ed pamilya to tan amin a kaiba to, “Ibantak yo ray diriyos na arum a bansa ya awit yo; linisan yoy sikayon dili, insan kayo mampales na malinis."
Genesis,35,3,"Onekal itayo la dia tan onla itayo ed Betel, a dimay panggawaan koy altar a para Dios a tinmulong ed siak nen wala ak ed kairapan tan inoolup to ak ed inerman a nilak.”"
Genesis,35,4,"Inter da sirin ed kinen Jacob iray amin a walad sikaran diriyos na arum a bansa, pati saray ikaw ya akabitin ed saray layag da. Inkotkot to ra yan amin ed silong na kiew a robli ya asingger ed Sikem."
Genesis,35,5,"Nen onsisiput si Jacob tan saray anak ton lalaki, sinmabiy baleg a takot ed saray totood kaliber-liber iran baley, kanyan ag da ra inosilan."
Genesis,35,6,"Linmay Jacob tan amin a totoo to diad Luz, a tatawagey Betel natan, diad dalin na Canaan."
Genesis,35,7,"Nanggawad man na altar tan inngaran to man a pasen na Betel, ta dimay pinayawaran na Dios ed sikato nen ibabatikan toy agi to."
Genesis,35,8,"Inatey si Debora a nankomponid kinen Rebeca nen ogaw ni, tan imponpon dad silong na kiew a robli a walad abalaten na Betel. Kanyan saman a kiew atawag na “Robli na Ermen.”"
Genesis,35,9,"Nen pinmawil si Jacob a nanlapud Mesopotamia, pinmayawar lamet ed sikato so Dios tan binindisionan to."
Genesis,35,10,"Inkuan na Dios ed sikato, “Jacob so ngaran mo, balet manlapud natan Israel la.” Kanyan Israel so inngaran na Dios ed sikato."
Genesis,35,11,"Insan inkuan na Dios ed sikato, “Siak so Dios a Makapanyarin-amin. Nawalaan kay amayamay ya anak. Manlapud sika ray bansa tan arari."
Genesis,35,12,"Iter kod sikay dalin ya inter kod kindi Abraham tan Isaac, tan iter ko met ed saray kabyangay boleg mo no andi ka lad bilay.”"
Genesis,35,13,Insan tinaynan lay Dios si Jacob.
Genesis,35,14,"Diman ed samay pasen ya akitongtongay Dios ed sikato, angipaalagey si Jacob na baton pakanudnunotan tan insaklang tod Dios diad impangikalbo toy alak tan larak na oliba."
Genesis,35,15,Inngaran to na Betel iman a pasen.
Genesis,35,16,"Tinaynan nen Jacob tan say pamilya to so Betel, et nen asingger la ra ed Efrata, sinmabiy panaon a pananak nen Raquel, et nanairapan ed pampapasakit to."
Genesis,35,17,"Nen mapalaloy pampapasakit to, inkuan na manamyanak ed sikato, “Ag ka natatakot, Raquel; sakey a laki lamet so anak mo.”"
Genesis,35,18,"Balet ompapatey si Raquel. Nen kuan lan naoyus so bilay to, inngaran to na Benoni may ogaw, balet inngaran nen ama to na Benjamin."
Genesis,35,19,"Nen inatey si Raquel, imponpon dad gilig na dalan a mamaarap ed Efrata, a tatawagen natan na Betlehem."
Genesis,35,20,Angyan diman si Jacob na baton pakanudnunotan; anggad natan sikato niy tanda na lobuk nen Raquel.
Genesis,35,21,"Intuloy nen Jacob so impankurang to, tan nankampo ed biek a dapag na tori ed Eder."
Genesis,35,22,"Nen manaayam si Jacob ed saman a pasen, inakdulan nen Ruben si Bilha, sakey ed saray asawan inamung nen ama to. Nadngelan nen Jacob, et mapalaloy pasnuk to. Labinduan amin iray lalakin anak nen Jacob."
Genesis,35,23,"Sikara yay anak tod kinen Lea: Ruben (say pangulowan ya anak nen Jacob), Simeon, Levi, Juda, Isacar, tan Zabulon;"
Genesis,35,24,diad kinen Raquel: Jose tan Benjamin;
Genesis,35,25,diad kinen Bilha ya aripen nen Raquel: Dan tan Neftali;
Genesis,35,26,diad kinen Zilpa ya aripen nen Lea: Gad tan Aser. Nianak ira yan amin ed Mesopotamia.
Genesis,35,27,"Binmisitay Jacob ed kinen ama ton Isaac diad Namre, ya asingger ed Hebron, tan nanayaman nen Abraham tan Isaac."
Genesis,35,28,"Nambilay si Isaac na sanlasus tan walomploy taon,"
Genesis,35,29,kanyan mataktakken la nen inatey. Imponpon na saray anak to a di Esau tan Jacob.
Genesis,36,1,Sikara ya so kabyangay boleg nen Esau a tatawagen met na Edom.
Genesis,36,2,Inaasawa nen Esau iray bibiin taga Canaan: si Ada ya anak nen Elon a Heteo; si Oholibama ya anak nen Ana a lakin anak nen Zibeon a Heveo;
Genesis,36,3,si Basemat ya anak nen Ismael tan agi nen Nebayot.
Genesis,36,4,"Saraya so anak to: si Elifaz ed kinen Ada, si Reuel ed kinen Basemat,"
Genesis,36,5,"di Jeus, Jalam, tan Core ed kinen Oholibama. Nianak ira yan amin ed Canaan."
Genesis,36,6,"Si Esau tinaynan toy agi ton Jacob tan linmad sananey a dalin. Kaiba to ray asawa to, saray anak to, amin a totoon walad pakaoley to, saray ayayep to, tan amin a kayaryan to ya atipon tod Canaan."
Genesis,36,7,"Tinmaynan lapud kulang lay taganon niiter na dalin a panaayaman da nen Jacob; dakerakel iray ayayep da, kanyan ag la ra nayarin manayam ed sakey a pasen."
Genesis,36,8,Nanayam si Esau ed kapokdulan na Edom.
Genesis,36,9,Sikara yay kabyangay boleg nen Esau a sengeg na boleg da ray Edomita.
Genesis,36,10,"Nananak si Ada ya asawa nen Esau na sakey a laki a si Elifaz, Limaray lalakin anak nen Elifaz: di Timan, Omar, Zefo, Gatam, tan Kenaz. Diad kinen Timna, a sananey ya asawa nen Esau, walay anak ton sakey a si Amalec. Nananak si Basemat ya asawa nen Esau na sakey a laki a si Reuel. Apatiray lalakin anak nen Reuel: di Nahat, Zera, Sama, tan Miza."
Genesis,36,11,"Nananak si Ada ya asawa nen Esau na sakey a laki a si Elifaz, Limaray lalakin anak nen Elifaz: di Timan, Omar, Zefo, Gatam, tan Kenaz. Diad kinen Timna, a sananey ya asawa nen Esau, walay anak ton sakey a si Amalec. Nananak si Basemat ya asawa nen Esau na sakey a laki a si Reuel. Apatiray lalakin anak nen Reuel: di Nahat, Zera, Sama, tan Miza."
Genesis,36,12,"Nananak si Ada ya asawa nen Esau na sakey a laki a si Elifaz, Limaray lalakin anak nen Elifaz: di Timan, Omar, Zefo, Gatam, tan Kenaz. Diad kinen Timna, a sananey ya asawa nen Esau, walay anak ton sakey a si Amalec. Nananak si Basemat ya asawa nen Esau na sakey a laki a si Reuel. Apatiray lalakin anak nen Reuel: di Nahat, Zera, Sama, tan Miza."
Genesis,36,13,"Nananak si Ada ya asawa nen Esau na sakey a laki a si Elifaz, Limaray lalakin anak nen Elifaz: di Timan, Omar, Zefo, Gatam, tan Kenaz. Diad kinen Timna, a sananey ya asawa nen Esau, walay anak ton sakey a si Amalec. Nananak si Basemat ya asawa nen Esau na sakey a laki a si Reuel. Apatiray lalakin anak nen Reuel: di Nahat, Zera, Sama, tan Miza."
Genesis,36,14,"Nananak si Oholibama ya asawa nen Esau na taloran lalaki: di Jeus, Jalam, tan Core. Si Oholibama et anak nen Ana ya anak nen Zibeon."
Genesis,36,15,"Sikara yay tribu a say sengeg da et si Esau. Si Elifaz, a pangulowan a lakin anak nen Esau, so sengeg na sarayan tribu: Teman, Omar, Zefo, Kenaz,"
Genesis,36,16,"Core, Gatam, tan Amalec. Say sengeg da ra yan amin a tribu et si Ada ya asawa nen Esau."
Genesis,36,17,"Si Reuel ya anak nen Esau so sengeg na sarayan tribu: Nahat, Zera, Sama, tan Miza. Say sengeg da ra yan amin a tribu et si Basemat ya asawa nen Esau."
Genesis,36,18,"Saraya so tribu a say sengeg da et si Esau a say asawa to si Oholibama ya anak nen Ana: Jeus, Jalem, tan Core."
Genesis,36,19,Si Esau so sengeg na amin da ra yan tribu.
Genesis,36,20,"Saray onaan a totoon nanayam ed dalin na Edom et nankapiga ran tribu tan say sengeg da saray onggendan a kabyangay boleg nen Seir a Horeo: Lotan, Sobal, Zibeon, Ana, Dison, Ezer, tan, Disan."
Genesis,36,21,"Saray onaan a totoon nanayam ed dalin na Edom et nankapiga ran tribu tan say sengeg da saray onggendan a kabyangay boleg nen Seir a Horeo: Lotan, Sobal, Zibeon, Ana, Dison, Ezer, tan, Disan."
Genesis,36,22,Si Lotan so sengeg na saray boleg di Hori tan Heman. (Si Lotan et walay biin agi to a si Timna.)
Genesis,36,23,"Si Sobal so sengeg na saray boleg di Alvan, Manahat, Ebal, Sefo, tan Onam."
Genesis,36,24,Duaray lalakin anak nen Zibeon a di Aya tan Ana. (Sikato ya may Ana ya akalmo na saray ampetang a sobul diad kalawakan nen ipapastol to ray asno nen ama to.)
Genesis,36,25,"Si Ana so ama nen Dison a sengeg na saray boleg di Hemdan, Esban, Itran, tan Keran. Wala met so biin anak nen Ana a si Oholibama."
Genesis,36,26,"Si Ana so ama nen Dison a sengeg na saray boleg di Hemdan, Esban, Itran, tan Keran. Wala met so biin anak nen Ana a si Oholibama."
Genesis,36,27,"Si Ezer so sengeg na saray boleg di Bilhan, Zaavan, tan Acan."
Genesis,36,28,Si Disan so sengeg na saray boleg di Uz tan Aran.
Genesis,36,29,"Sikara yay tribu na Horeo diad dalin na Edom: Lotan, Sobal, Zibeon, Ana, Dison, Ezer, tan Disan."
Genesis,36,30,"Sikara yay tribu na Horeo diad dalin na Edom: Lotan, Sobal, Zibeon, Ana, Dison, Ezer, tan Disan."
Genesis,36,31,"Kasakbayan a walay ari ed Israel, saraya so arari a nanoley ed dalin na Edom: Bela ya anak nen Beor a taga Dinaba Jobab ya anak nen Zera a taga Bosra Husam a taga Teman Hadad ya anak nen Bedad a taga Avit (tinalo to ray Madianita diad bakal ed bansa na Moab) Samla a taga Masreca Saul a taga Rehobot a gilig na Ilog Baal-hanan ya anak nen Acbor Hadad a taga Pau (si Mehetabel so asawa to ya anak nen Matred tan apo nen Mezahab)"
Genesis,36,32,"Kasakbayan a walay ari ed Israel, saraya so arari a nanoley ed dalin na Edom: Bela ya anak nen Beor a taga Dinaba Jobab ya anak nen Zera a taga Bosra Husam a taga Teman Hadad ya anak nen Bedad a taga Avit (tinalo to ray Madianita diad bakal ed bansa na Moab) Samla a taga Masreca Saul a taga Rehobot a gilig na Ilog Baal-hanan ya anak nen Acbor Hadad a taga Pau (si Mehetabel so asawa to ya anak nen Matred tan apo nen Mezahab)"
Genesis,36,33,"Kasakbayan a walay ari ed Israel, saraya so arari a nanoley ed dalin na Edom: Bela ya anak nen Beor a taga Dinaba Jobab ya anak nen Zera a taga Bosra Husam a taga Teman Hadad ya anak nen Bedad a taga Avit (tinalo to ray Madianita diad bakal ed bansa na Moab) Samla a taga Masreca Saul a taga Rehobot a gilig na Ilog Baal-hanan ya anak nen Acbor Hadad a taga Pau (si Mehetabel so asawa to ya anak nen Matred tan apo nen Mezahab)"
Genesis,36,34,"Kasakbayan a walay ari ed Israel, saraya so arari a nanoley ed dalin na Edom: Bela ya anak nen Beor a taga Dinaba Jobab ya anak nen Zera a taga Bosra Husam a taga Teman Hadad ya anak nen Bedad a taga Avit (tinalo to ray Madianita diad bakal ed bansa na Moab) Samla a taga Masreca Saul a taga Rehobot a gilig na Ilog Baal-hanan ya anak nen Acbor Hadad a taga Pau (si Mehetabel so asawa to ya anak nen Matred tan apo nen Mezahab)"
Genesis,36,35,"Kasakbayan a walay ari ed Israel, saraya so arari a nanoley ed dalin na Edom: Bela ya anak nen Beor a taga Dinaba Jobab ya anak nen Zera a taga Bosra Husam a taga Teman Hadad ya anak nen Bedad a taga Avit (tinalo to ray Madianita diad bakal ed bansa na Moab) Samla a taga Masreca Saul a taga Rehobot a gilig na Ilog Baal-hanan ya anak nen Acbor Hadad a taga Pau (si Mehetabel so asawa to ya anak nen Matred tan apo nen Mezahab)"
Genesis,36,36,"Kasakbayan a walay ari ed Israel, saraya so arari a nanoley ed dalin na Edom: Bela ya anak nen Beor a taga Dinaba Jobab ya anak nen Zera a taga Bosra Husam a taga Teman Hadad ya anak nen Bedad a taga Avit (tinalo to ray Madianita diad bakal ed bansa na Moab) Samla a taga Masreca Saul a taga Rehobot a gilig na Ilog Baal-hanan ya anak nen Acbor Hadad a taga Pau (si Mehetabel so asawa to ya anak nen Matred tan apo nen Mezahab)"
Genesis,36,37,"Kasakbayan a walay ari ed Israel, saraya so arari a nanoley ed dalin na Edom: Bela ya anak nen Beor a taga Dinaba Jobab ya anak nen Zera a taga Bosra Husam a taga Teman Hadad ya anak nen Bedad a taga Avit (tinalo to ray Madianita diad bakal ed bansa na Moab) Samla a taga Masreca Saul a taga Rehobot a gilig na Ilog Baal-hanan ya anak nen Acbor Hadad a taga Pau (si Mehetabel so asawa to ya anak nen Matred tan apo nen Mezahab)"
Genesis,36,38,"Kasakbayan a walay ari ed Israel, saraya so arari a nanoley ed dalin na Edom: Bela ya anak nen Beor a taga Dinaba Jobab ya anak nen Zera a taga Bosra Husam a taga Teman Hadad ya anak nen Bedad a taga Avit (tinalo to ray Madianita diad bakal ed bansa na Moab) Samla a taga Masreca Saul a taga Rehobot a gilig na Ilog Baal-hanan ya anak nen Acbor Hadad a taga Pau (si Mehetabel so asawa to ya anak nen Matred tan apo nen Mezahab)"
Genesis,36,39,"Kasakbayan a walay ari ed Israel, saraya so arari a nanoley ed dalin na Edom: Bela ya anak nen Beor a taga Dinaba Jobab ya anak nen Zera a taga Bosra Husam a taga Teman Hadad ya anak nen Bedad a taga Avit (tinalo to ray Madianita diad bakal ed bansa na Moab) Samla a taga Masreca Saul a taga Rehobot a gilig na Ilog Baal-hanan ya anak nen Acbor Hadad a taga Pau (si Mehetabel so asawa to ya anak nen Matred tan apo nen Mezahab)"
Genesis,36,40,"Si Esau so sengeg na sarayan tribu na Edomita: Timna, Alva, Jetet, Oholibama, Ela, Pinon, Kenaz, Teman, Mibzar, Magdiel, tan Iram. Say pasen a panaayaman na balang sakey a tribu et ningaran met ed ngaran to man a tribu."
Genesis,36,41,"Si Esau so sengeg na sarayan tribu na Edomita: Timna, Alva, Jetet, Oholibama, Ela, Pinon, Kenaz, Teman, Mibzar, Magdiel, tan Iram. Say pasen a panaayaman na balang sakey a tribu et ningaran met ed ngaran to man a tribu."
Genesis,36,42,"Si Esau so sengeg na sarayan tribu na Edomita: Timna, Alva, Jetet, Oholibama, Ela, Pinon, Kenaz, Teman, Mibzar, Magdiel, tan Iram. Say pasen a panaayaman na balang sakey a tribu et ningaran met ed ngaran to man a tribu."
Genesis,36,43,"Si Esau so sengeg na sarayan tribu na Edomita: Timna, Alva, Jetet, Oholibama, Ela, Pinon, Kenaz, Teman, Mibzar, Magdiel, tan Iram. Say pasen a panaayaman na balang sakey a tribu et ningaran met ed ngaran to man a tribu."
Genesis,37,1,Nanayam si Jacob diad dalin na Canaan a nanayaman met nen ama to.
Genesis,37,2,"Sikato yay istoria na pamilya nen Jacob. Si Jose a mantaoy labimpito so manaasikaso ed saray karniro tan kanding. Kaiba to ray agagi ton lalaki ya anak di Bilha tan Zilpa, ya asawa met ira nen ama to. Indalem tod kinen ama to ray maoges a gagawaen da ray agagi to."
Genesis,37,3,"Inararo nen Jacob si Jose nen saray arum ya anak to, ta nianak nen masiken lay Jacob. Inggawaan toy Jose na kawes ya andokey so taklay to."
Genesis,37,4,"Nen anengneng na saray agagi nen Jose ya inaro ni nen Jacob ya ama ra nen say sikara, aliwa-liway pitotongtong dad sikato lapud kabkabosul da."
Genesis,37,5,"Aminsan a labi nankogip si Jose, et tinongtong to ya ed saray agagi to."
Genesis,37,6,"Inkuanto, “Dengel kayod kogip ko."
Genesis,37,7,Wala tayon amin ed kaalogan a mambeberber na trigo. Inmalagey imay binerber ko tan nantanyareg; saray binerber yo et niliber da tan tinmuek ira.”
Genesis,37,8,"“Anto? Abaloan mo sirin manari kad sikami?” tepet na saray agagi to. Kanyan lalon binosul da, lapud saray imbagbaga ton nipaakar ed kogip to."
Genesis,37,9,"Insan nankogip lamet si Jose tan inkuantod saray agagi to, “Nankogip ak lamet. Anengneng koy agew, bulan, tan labinsakey a bitewen a tinmuek irad siak.”"
Genesis,37,10,"Imbaga to met yan kogip to ed kinen ama to, et nampasnukan da. “Anto tan a kogip?” inkuanen ama to. “Abaloan mo sirin si inam, saray agagim, tan siak et ondago kamin ondakmomod sika?”"
Genesis,37,11,"Mangimon iray agagi nen Jose ed sikato, balet ninudnunot ira ya nen ama to."
Genesis,37,12,"Aminsan ya agew, nen saray agagi nen Jose et linma rad Sikem a mampastol na saray karniro nen ama ra,"
Genesis,37,13,"inkuanen Jacob ed kinen Jose, “Laen mo ra may agagim dimad Sikem a kawalaan dan pampapastolan.” Inmebat si Jose, “On, ama.”"
Genesis,37,14,"Inkuanen ama to, “Nengneng mo no antoy kipapasen da ray agagim tan saray karniro, insan pawil ka dia tan ibagam ed siak.” Kanyan pinasiput nen ama to ed Patar na Hebron. Sinmabiy Jose ed Sikem,"
Genesis,37,15,"tan manliliber-liber diman nen anengneng na sakey a too a nantepet, “Antoy aanapen mo?”"
Genesis,37,16,"“Aanapen ko ray agagik a mampapastol na karniro,” ebat to. “Ibagam pad siak no iner so kawalaan da.”"
Genesis,37,17,"Inkuanto may too, “Andi la ra dia. Arengel kon ibabaga ra ya onla rad Dotan.” Kanyan tinombuk ira nen Jose ed Dotan, et nalmo to rad man."
Genesis,37,18,"Anengneng da nen arawi ni tan kasakbayan to ran naasinggeran, nantotongtongan dan pateyen."
Genesis,37,19,"Inkuan na sakey tan sakey ed sikara, “Nia la may managkogip."
Genesis,37,20,"Pateyen tayo, insan tayo ibantak ed bobun so bangkay to. Ibaga tayon pinatey na ayep ed katakelan. Nengnengen tayod satan no antoy pagmaliwan na saray kogip to.”"
Genesis,37,21,"Nadngel ira nen Ruben, kanyan labay ton iyagel si Jose. “Ag tayo ekalay bilay,” inkuanto."
Genesis,37,22,"“Ibantak yo labat ed sayay bobun diad kalawakan, balet ag yo didiwiten.” Inkuanto ya, pian niagel tod sikara tan nipawil tod kinen ama to."
Genesis,37,23,"Nen sinmabiy Jose, inekal day kawes ton andokey so taklay."
Genesis,37,24,Insan siningkat da tan imbuntok dad bobun a nakatan.
Genesis,37,25,"Nen mangakan ira, anengneng day olup na saray Ismaelita a nanlapud Galaad tan mamapaarap irad Egipto. Napnoy beneg na kamilyo ra na pasas tan rikado."
Genesis,37,26,"Inkuanen Juda ed saray agagi to, “Antoy nagunggona tayod pamatey ed agi tayo, insan tayo ibori?"
Genesis,37,27,"Ilako ti lad saray Ismaelita. Diad ontan ag ti la napasakitan; agi tayo ni met, kalamanan tan kadalaan tayo.” Inmabubon ira may agagi to."
Genesis,37,28,"Nen onlalabas iray komirsiantin Madianita, inagwat na saramay sanaagi si Jose, insan da inlakoy duamplon kuartan pilak ed saray Ismaelita; inawit da sirin si Jose ed Egipto."
Genesis,37,29,"Nen pinmawil ed samay bobun si Ruben tan anengneng ton anggapo lad may Jose, pinilat toy kawes to diad ermen to."
Genesis,37,30,"Linmad saray agagi to tan inkuanto, “Andid man si Jose! Antoy gawaen ko?”"
Genesis,37,31,"Amatey iray sakey a kanding, tan insawsaw dad dala to so kawes nen Jose."
Genesis,37,32,"Inyakar da may kawes ed kinen ama ra tan inkuanda, “Nalmo mi ya. Nengneng yo pa no kayaryan nen anak yo.”"
