book,chapter,verse,text_Tagalog,text_Cebuano
Genesis,32,21,Kaya't ang regalo ay ipinadala na nauna sa kanya; at siya'y nanatili sa kampo nang gabing iyon. Nakipagbuno si Jacob sa Peniel,Busa ang gasa nag-una kaniya apan siya nagpabilin niadtong gabhiona didto sa kampo.
Genesis,32,22,"Nang gabing iyon, siya'y bumangon at isinama niya ang kanyang dalawang asawa, ang kanyang dalawang aliping babae, at ang kanyang labing-isang anak at tumawid sa tawiran ng Jaboc.","Niadtong gabhiona nangandam siya ug gikuha niya ang iyang duha ka asawa, ug ang iyang duha ka sulugoon nga babaye ug ang iyang napulo ug usa ka anak ug mitabok sa labnganan sa Jabok."
Genesis,32,23,"Sila'y kanyang isinama at itinawid sa batis, at kanya ring itinawid ang lahat ng kanyang ari-arian.","Busa gikuha sila niya ug gipatabok sila sa suba, ug gipatabok usab niya ang tanan nga iya."
Genesis,32,24,Naiwang nag-iisa si Jacob at nakipagbuno sa kanya ang isang lalaki hanggang sa magbukang-liwayway.,"Ug nahibilin si Jacob nga nag-inusara, ug dihay tawo nga nakiglayog kaniya hangtod sa pagbanagbanag sa adlaw."
Genesis,32,25,"Nang makita ng lalaki na hindi siya manalo laban kay Jacob, hinawakan niya ang kasu-kasuan ng hita ni Jacob, at ang kasu-kasuan ni Jacob ay nalinsad samantalang nakikipagbuno sa kanya.","Ug sa pagkakita sa tawo nga siya dili makabuntog kang Jacob, gisumbag niya ang tampihak sa iyang bat-ang ug nalisa ang bat-ang ni Jacob samtang siya nakiglayog pa kaniya."
Genesis,32,26,"Sinabi niya, “Bitawan mo ako, sapagkat nagbubukang-liwayway na.” At sinabi ni Jacob, “Hindi kita bibitawan malibang ako ay mabasbasan mo.”","Ug siya miingon, “Buhii ako kay banagbanag na.” Apan mitubag kaniya si Jacob, “Dili ko ikaw buhian hangtod nga panalanginan nimo ako.”"
Genesis,32,27,"Sinabi ng lalaki kay Jacob, “Ano ang pangalan mo?” At kanyang sinabi, “Jacob.”","Ug siya miingon kaniya, “Unsay imong ngalan?” Ug siya mitubag, “Si Jacob.”"
Genesis,32,28,"Sinabi niya, “Ang iyong pangalan ay hindi na tatawaging Jacob, kundi Israel; sapagkat ikaw ay nakipaglaban sa Diyos at sa mga tao, at ikaw ay nagtagumpay.”","Ug siya miingon, “Ang imong ngalan dili na tawgon ug Jacob kondili Israel, kay nakiglayog man ikaw sa Dios ug sa mga tawo ug midaog ikaw.”"
Genesis,32,29,"Siya'y tinanong ni Jacob, “Hinihiling ko sa iyo na sabihin mo sa akin ang iyong pangalan.” At kanyang sinabi, “Bakit itinatanong mo ang aking pangalan?” At siya'y binasbasan doon.","Ug si Jacob miingon, “Naghangyo ako kanimo, isulti kanako ang imong ngalan.” Apan siya mitubag, “Nganong nangutana man ikaw sa akong ngalan?” Ug didto gipanalanginan niya siya."
Genesis,32,30,"Tinawag ni Jacob ang pangalan ng lugar na iyon na Peniel na sinasabi, “Sapagkat nakita ko ang Diyos sa harapan, at naligtas ang aking buhay.”","Ug ginganlan ni Jacob kadtong dapita ug Peniel, nga nag-ingon, “Nakita nako ang Dios sa nawong ug nawong ug nagpabilin ako nga buhi.”"
Genesis,32,31,Sinikatan siya ng araw nang siya'y dumaraan sa Penuel; at siya'y papilay-pilay dahil sa kanyang hita.,Ug nasidlakan siya sa adlaw sa iyang pagsaylo sa Peniel ug nagtakiang siya tungod sa iyang bat-ang.
Genesis,32,32,"Dahil dito, hanggang ngayon ay hindi kumakain ang mga anak ni Israel ng litid ng balakang na nasa kasu-kasuan ng hita, sapagkat dito hinampas ng taong nakipagbuno ang kasu-kasuan ng hita ni Jacob, sa litid ng balakang.","Tungod niini hangtod karon, ang mga Israelinhon dili mokaon sa dapidapi kay naigo si Jacob niining bahina sa iyang bat-ang."
Genesis,33,1,"Tumanaw si Jacob at nakita niyang si Esau ay dumarating na may kasamang apatnaraang katao. Kaya't kanyang pinaghiwalay ang mga bata kina Lea at Raquel, at sa dalawang aliping babae.",Unya si Jacob miyahat sa iyang mga mata ug milantaw ug nakita niya si Esau ug ang upat ka gatos ka tawo uban kaniya nga nagsingabot. Busa gibahinbahin niya ang mga bata kang Lea ug kang Raquel ug sa duha ka sulugoon nga babaye.
Genesis,33,2,"Inilagay niya ang mga alipin na kasama ng kanilang mga anak sa unahan, at si Lea na kasama ng kanyang mga anak bilang pangalawa, at sina Raquel at Jose na pinakahuli.",Ug gibutang niya ang mga sulugoon nga babaye ug ang ilang mga bata sa unahan ug gipasunod si Lea ug ang iyang mga bata ug si Raquel ug si Jose didto sa ulahi.
Genesis,33,3,"At siya naman ay lumampas sa unahan nila, at pitong ulit na yumuko sa lupa hanggang sa siya ay mapalapit sa kanyang kapatid.","Ug siya mao ang nag-una kanila ug miyukbo siya ngadto sa yuta sa makapito, hangtod nga miabot siya sa iyang igsoon."
Genesis,33,4,"At tumakbo si Esau upang salubungin siya, niyakap siya, niyapos siya sa leeg, hinagkan at sila ay nag-iyakan.",Apan si Esau midagan sa pagsugat kaniya ug migakos kaniya ug mipauraray sa iyang liog ug mihalok kaniya ug nanghilak sila.
Genesis,33,5,"Nang itaas ni Esau ang kanyang paningin, at nakita ang mga babae at ang mga bata, ay kanyang sinabi, “Sino itong mga kasama mo?” At kanyang sinabi, “Ang mga anak na ipinagkaloob ng Diyos sa iyong lingkod.”","Sa dihang giyahat ni Esau ang iyang mga mata ug nakita niya ang mga babaye ug ang mga bata, siya miingon, “Kinsa ba kini sila nga kuyog kanimo?” Ug si Jacob miingon, “Ang mga bata nga tungod sa kaluoy sa Dios gihatag niya sa imong ulipon.”"
Genesis,33,6,"Nang magkagayo'y lumapit ang mga aliping babae at ang kanilang mga anak, at nagsiyuko.",Unya miduol ang mga sulugoon nga babaye ug ang ilang mga bata ug nangyukbo sila.
Genesis,33,7,"Lumapit din si Lea at ang kanyang mga anak, at nagsiyuko, pagkatapos ay nagsilapit sina Jose at Raquel, at nagsiyuko.",Ug miduol usab si Lea uban sa iyang mga bata ug nangyukbo sila ug sa ulahi miduol si Jose ug si Raquel ug nangyukbo usab sila.
Genesis,33,8,"Sinabi ni Esau, “Ano ang kahulugan ng lahat na ito na nasalubong ko?” At sumagot si Jacob, “Upang makakita ng biyaya sa paningin ng aking panginoon.”","Si Esau miingon, “Unsa bay ipasabot nimo niadtong mga pundok nga akong nasugatan?” Ug siya mitubag, “Aron kahimut-an ako sa mga mata sa akong agalon.”"
Genesis,33,9,"Subalit sinabi ni Esau, “Sapat na ang nasa akin, kapatid ko. Ang nasa iyo ay sa iyo na.”","Apan si Esau miingon, “Aduna akoy igo, igsoon ko. Tipigi lamang ang anaa kanimo.”"
Genesis,33,10,"Sinabi sa kanya ni Jacob, “Hindi, nakikiusap ako sa iyo, na kung ngayo'y nakatagpo ako ng biyaya sa iyong paningin, ay tanggapin mo nga ang aking kaloob mula sa aking kamay; sapagkat nakita ko ang iyong mukha, na gaya ng nakakita ng mukha ng Diyos, at ikaw ay nalugod sa akin.","Ug si Jacob miingon, “Dili, naghangyo ako kanimo. Kon ako nakakaplag karon ug kahimuot diha sa imong mga mata, dawata ang akong gasa gikan sa akong mga kamot, kay sa pagkatinuod, ang pagkakita nako sa imong nawong, sama sa pagkakita nako sa nawong sa Dios, kay gidawat nimo ako uban ang kahimuot."
Genesis,33,11,"Nakikiusap ako sa iyo, tanggapin mo ang kaloob na dala ko sa iyo sapagkat lubos na ang ipinagkaloob sa akin ng Diyos, at mayroon ako ng lahat na kailangan ko.” Kaya't hinimok ni Jacob si Esau at kanyang tinanggap.","Naghangyo ako kanimo, dawata ang akong gasa nga gidala kanimo, kay ang Dios naluoy kanako ug kay ako adunay igo.” Ug siya namugos kaniya busa gidawat niya kini."
Genesis,33,12,"Sinabi niya, “Tayo'y humayo at maglakbay at ako'y sasama sa iyo.”","Unya si Esau miingon, “Mopadayon kita sa atong panaw ug ako mag-una kanimo.”"
Genesis,33,13,"Subalit sinabi ni Jacob sa kanya, “Nalalaman ng aking panginoon na ang mga bata ay mahihina pa at mayroon sa mga kawan at mga baka na nagpapasuso; kapag sila'y pinagmadali nila sa isang araw lamang ay mamamatay ang lahat ng kawan.","Apan si Jacob miingon kaniya, “Ang akong agalon nahibalo nga ang mga bata huyang ug nga aduna akoy mga karnero ug mga baka nga bag-ong nanganak ug kon malabihan sila sa paglakaw sa usa ka adlaw, mangamatay ang tanan nga mga panon sa karnero."
Genesis,33,14,"Magpauna na ang aking panginoon sa kanyang lingkod at ako'y magpapatuloy na dahan-dahan, ayon sa hakbang ng mga hayop na nasa aking unahan, at sa hakbang ng mga bata, hanggang sa makarating ako sa aking panginoon sa Seir.”","Una na lamang, akong agalon, ug ako maglakaw sa hinayhinay, sumala sa paglakaw sa kahayopan nga naglakaw una kanako, ug sa lakang sa mga bata hangtod nga makadangat ako sa akong agalon didto sa Seir.”"
Genesis,33,15,"Kaya't sinabi ni Esau, “Pahintulutan mong iwan ko sa iyo ang ilan sa mga taong kasama ko.” Kanyang sinabi, “Bakit kailangan pa? Sapat na ang makakita ako ng biyaya sa paningin ng aking panginoon.”","Busa si Esau miingon, “Ibilin nako karon ang uban sa akong mga tawo nga mikuyog kanako.” Apan siya miingon, “Unsa ba ang kinahanglan niini? Makakaplag unta ako ug kahimuot sa mga mata sa akong agalon.”"
Genesis,33,16,Kaya't nagbalik si Esau nang araw ding iyon sa kanyang lakad patungo sa Seir.,Busa si Esau mipauli niadtong adlawa padulong sa Seir.
Genesis,33,17,"Si Jacob ay naglakbay sa Sucot, at nagtayo ng isang bahay para sa kanya, at iginawa niya ng mga balag ang kanyang hayop. Kaya't tinawag ang pangalan ng lugar na iyon na Sucot.","Apan si Jacob mipanaw padulong sa Sucot ug nagtukod siya didto sa iyang balay, ug nagbuhat siya ug mga balongbalong alang sa iyang kahayopan. Busa ang ngalan niadtong dapita gitawag ug Sucot."
Genesis,33,18,"Payapang dumating si Jacob sa bayan ng Shekem, na nasa lupain ng Canaan, nang siya'y dumating mula sa Padan-aram; at siya'y tumigil sa tapat ng bayan.",Midangat si Jacob nga malinawon didto sa lungsod sa Sekem nga anaa sa yuta sa Canaan gikan sa Padan-aram ug nagkampo siya sa atubangan sa lungsod.
Genesis,33,19,"Binili niya sa halagang isandaang pirasong salapi ang bahaging iyon ng lupa na pinagtayuan ng kanyang tolda, sa kamay ng mga anak ni Hamor, na ama ni Shekem.","Ug gikan sa mga anak ni Hamor nga amahan ni Sekem, gipalit niya balig usa ka gatos ka buok salapi ang luna sa yuta diin didto niya gipabarog ang iyang tolda."
Genesis,33,20,At siya'y nagtayo roon ng isang dambana at tinawag niya itong El-Elohe-Israel.,"Ug gipatindog niya didto ang usa ka halaran, ug kini ginganlan niya, “Dios, ang Dios ni Israel.”"
Genesis,34,1,"Si Dina na anak ni Lea, na ipinanganak nito kay Jacob, ay lumabas upang tingnan ang mga babae ng lupaing iyon.","Unya si Dina nga anak ni Lea, nga gipanganak niya kang Jacob, migula aron sa pagduaw sa mga babaye niadtong yutaa."
Genesis,34,2,"Nang makita siya ni Shekem, anak ni Hamor na Heveo na siyang pinuno sa lupain, kanyang kinuha siya at sapilitang sinipingan.","Ug sa dihang nakita siya ni Sekem nga anak ni Hamor nga Hibihanon, ang pangulo sa yuta, gidakop niya si Dina ug gipadulog kaniya ug gipanamastamasan."
Genesis,34,3,"Siya ay napalapit kay Dina, na anak ni Jacob at kanyang inibig ang dalaga, at nangusap sa kanya na may pagmamahal.","Apan ang iyang kalag nadani kang Dina nga anak ni Jacob ug nahigugma siya sa dalaga, ug misulti nga malumo kaniya."
Genesis,34,4,"Kaya't si Shekem ay nagsalita sa kanyang amang si Hamor, na sinasabi, “Kunin mo para sa akin ang dalagang ito upang maging asawa ko.”","Busa si Sekem misulti kang Hamor nga iyang amahan, ug nag-ingon, “Kuhaa alang kanako kining maong dalaga aron mahimo nga akong asawa.”"
Genesis,34,5,Nabalitaan nga ni Jacob na pinagsamantalahan ni Shekem ang kanyang anak na si Dina; subalit ang kanyang mga anak na lalaki ay kasama ng mga hayop niya sa parang kaya't nanatiling tahimik si Jacob hanggang sa sila'y nakarating.,"Unya nakadungog si Jacob nga si Dina nga iyang anak gipanamastamasan ni Sekem, apan ang iyang mga anak nga lalaki didto sa iyang kahayopan sa kapatagan, busa si Jacob nagpakahilom lamang hangtod nga sila nangabot."
Genesis,34,6,"Lumabas si Hamor na ama ni Shekem upang makipag-usap kay Jacob,",Ug si Hamor nga amahan ni Sekem miadto kang Jacob aron sa pagpakigsulti kaniya.
Genesis,34,7,"nang ang mga anak na lalaki ni Jacob ay magsiuwi mula sa parang. Nang ito'y kanilang mabalitaan, galit na galit ang mga lalaki, sapagkat gumawa si Shekem ng kalapastanganan sa Israel sa pamamagitan ng pagsiping sa anak ni Jacob, sapagkat ang gayong bagay ay di-nararapat gawin.","Unya ang mga anak ni Jacob miabot gikan sa kapatagan. Sa dihang nahibaloan nila kini, nangasuko ang mga lalaki ug napungot kay gibinuangan ni Sekem ang Israel pinaagi sa paglugos sa anak nga babaye ni Jacob, kay ang maong butang dili angay nga buhaton."
Genesis,34,8,"Subalit nagsalita si Hamor sa kanila, na sinasabi, “Ang puso ng aking anak na si Shekem ay nasasabik sa iyong anak. Hinihiling ko sa inyo na ipagkaloob ninyo siya sa kanya upang maging asawa niya.","Apan si Hamor misulti kanila, “Ang kalag sa akong anak nga si Sekem nangandoy sa imong anak nga babaye. Naghangyo ako kaninyo nga ihatag ninyo siya aron mahimo nga iyang asawa."
Genesis,34,9,"Magsipag-asawa kayo sa amin; ibigay ninyo sa amin ang inyong mga anak na babae, at ibibigay namin sa inyo ang aming mga anak na babae.","Ug paghimo kamo ug mga kaminyoon uban kanamo, ihatag kanamo ang inyong mga anak nga babaye ug kuhaa ninyo ang among mga anak nga babaye alang kaninyo."
Genesis,34,10,"Kayo'y maninirahang kasama namin, at ang lupain ay magiging bukas sa inyo. Mangalakal kayo at magkaroon kayo ng mga pag-aari dito.”",Kamo makapuyo uban kanamo ug ang yuta bukas alang kaninyo. Puyo ug pamatigayon kamo dinhi ug panag-iya kamo ug kabtangan dinhi.”
Genesis,34,11,"Sinabi rin ni Shekem sa ama ni Dina at sa kanyang mga kapatid, “Makatagpo sana ako ng biyaya sa inyong paningin at ang hingin ninyo sa akin ay aking ibibigay.","Si Sekem usab miingon sa amahan ni Dina ug sa iyang mga igsoon nga lalaki, “Makakaplag unta ako ug kaluoy sa inyong mga mata ug ihatag nako ang bisan unsa nga inyong isulti kanako."
Genesis,34,12,Humingi kayo sa akin ng kahit anong bigay-kaya at regalo na nais ninyo at aking ibibigay ayon sa sinabi ninyo sa akin; subalit ibigay ninyo sa akin ang dalaga upang maging asawa ko.”,"Pun-i pa ninyo pagpangayo ug daghang bugay ug mga gasa ug ako mohatag sumala sa inyong ibungat kanako, ihatag lamang ninyo kanako ang dalaga aron akong maasawa.”"
Genesis,34,13,"At nagsisagot na may pandaraya ang mga anak na lalaki ni Jacob kina Shekem at Hamor na kanyang ama, sapagkat kanyang pinagsamantalahan si Dina na kanilang kapatid.",Ang mga anak nga lalaki ni Jacob mitubag nga malimbongon kang Sekem ug kang Hamor nga iyang amahan tungod kay gipanamastamasan niya si Dina nga ilang igsoon.
Genesis,34,14,"Sinabi nila sa kanila, “Hindi namin magagawang ibigay ang aming kapatid sa isang hindi tuli; sapagkat ito'y kahihiyan namin.","Sila miingon kanila, “Dili kami makabuhat niining butanga, sa paghatag sa among igsoon nga babaye ngadto sa lalaki nga dili tinuli kay kini kaulawan alang kanamo."
Genesis,34,15,"Sa ganitong paraan lamang kami papayag: kung kayo'y magiging gaya namin, na ang lahat ng lalaki sa inyo ay tuliin.","Niini lamang nga paagi nga modawat kami kaninyo, nga kamo mahimong sama kanamo ug tulion ang tanan ninyong mga lalaki."
Genesis,34,16,"Pagkatapos ay ibibigay namin sa inyo ang aming mga anak na babae, at makikisama kami sa inyong mga anak na babae, at maninirahan kami sa inyo, at magiging isang bayan.","Unya among ihatag kaninyo ang among mga anak nga babaye ug kami mokuha sa inyong mga anak nga babaye alang kanamo, ug mopuyo kami uban kaninyo ug mahimo kita nga usa lamang ka katawhan."
Genesis,34,17,"Subalit kung ayaw ninyo kaming pakinggan na kayo'y matuli, ay kukunin namin ang aming anak na babae at kami ay aalis.”","Apan kon kamo dili mamati kanamo ug dili magpatuli, kuhaon namo ang among anak nga babaye, ug manglakaw kami.”"
Genesis,34,18,Nasiyahan sa kanilang mga salita si Hamor at ang kanyang anak na si Shekem.,Ug ang ilang mga pulong nakapahimuot kang Hamor ug kang Sekem nga anak ni Hamor.
Genesis,34,19,"Hindi nag-atubili ang binata na gawin iyon, sapagkat nalugod siya sa anak na babae ni Jacob. Si Shekem ay ang pinakamarangal sa buong sambahayan ng kanyang ama.",Ug ang batan-ong lalaki wala maglangan sa pagbuhat niadto kay ang anak nga babaye ni Jacob nakalipay kaniya. Niadtong higayona siya mao ang labing tinamod sa tibuok niyang panimalay.
Genesis,34,20,"Kaya't si Hamor at ang anak niyang si Shekem ay pumunta sa pintuang-bayan ng kanilang lunsod, at sila'y nagsalita sa mga tao sa kanilang lunsod, na sinasabi,","Busa si Hamor ug si Sekem nga iyang anak miadto sa ganghaan sa lungsod ug nakigsulti sila sa mga tawo sa ilang lungsod nga nag-ingon,"
Genesis,34,21,"“Ang mga taong ito ay mabuting makitungo sa atin; kaya't hayaan natin silang manirahan sa lupain at magsipangalakal sila riyan, sapagkat ang lupain ay sapat ang laki para sa kanila. Ipakasal natin ang ating mga anak sa kanilang mga anak na babae, at ating ibigay sa kanila ang ating mga anak na babae.","“Kining mga tawhana mahigalaon kanato, busa papuy-a sila sa kayutaan, ug magpatigayon sila dinhi kay, tan-awa, ang yuta hilabihan ka lapad alang kanila. Pangasaw-on nato ang ilang mga anak nga babaye ug ipaasawa kanila ang atong mga anak nga babaye."
Genesis,34,22,"Sa ganito lamang paraan sila papayag na tumirang kasama natin, upang maging isang bayan: na patuli ang lahat ng lalaki sa atin, na gaya naman nila na mga tuli.","Apan niining usa lamang ka paagi nga itugot niining mga tawhana nga sila magpuyo uban kanato, aron mahimo nga usa ka katawhan, nga ang tanang mga lalaki nato magpatuli, sama kanila nga mga tinuli."
Genesis,34,23,Di ba magiging atin ang kanilang mga baka at ang kanilang mga pag-aari at ang lahat nilang hayop? Sumang-ayon lamang tayo sa kanila at sila ay mabubuhay na kasama natin.”,Dili ba ang ilang kahayopan ug ang ilang bahandi ug ang tanan nilang mananap maato man? Mouyon lamang kita kanila ug magpuyo sila uban kanato.”
Genesis,34,24,At pinakinggan si Hamor at si Shekem na kanyang anak ng lahat na lumabas sa pintuan ng kanyang lunsod. Kaya't ang lahat ng lalaki na lumabas sa pintuan ng kanyang lunsod ay tinuli.,"Ug ang tanan nga miadto sa ganghaan sa lungsod mituman kang Hamor ug kang Sekem nga iyang anak, ug nagpatuli ang tanang mga lalaki, ang tanan nga miadto sa ganghaan sa iyang lungsod."
Genesis,34,25,"Sa ikatlong araw, nang mahapdi pa ang mga sugat ng mga tinuli, ang dalawa sa mga anak ni Jacob, sina Simeon at Levi, na mga kapatid ni Dina, ay kumuha ng kanilang tabak, palihim na pumasok sa bayan, at kanilang pinatay ang lahat ng mga lalaki.","Sa ikatulo nga adlaw, samtang mibati pa sila ug kasakit, ang duha ka anak nga lalaki ni Jacob, si Simeon ug si Levi, nga mga igsoon ni Dina, mikuha sa ilang espada ug nangadto sa lungsod nga walay pagpahibalo, ug gipamatay nila ang tanang mga lalaki."
