book,chapter,verse,text_Spanish,text_Bikol
Genesis,26,35,Estas dos mujeres causaron mucha amargura a Isaac y a Rebeca.,"Huli sainda, nagin mapait an buhay ni Isaac asin ni Rebecca."
Genesis,27,1,"Isaac había llegado a viejo y se había debilitado su vista. Un día llamó a Esaú, su hijo mayor. —¡Hijo mío! —dijo. —Aquí estoy —contestó Esaú.","Kan gurang na si Isaac asin dai na nakakamaan, inapod niya an matua niyang aking si Esau, “Esau aki ko!” “Uya po ako,” an simbag ni Esau."
Genesis,27,2,"—Como te darás cuenta, ya estoy muy viejo y en cualquier momento puedo morirme.","Nagsabi si Isaac, “Gurang na ako asin madali nang magadan."
Genesis,27,3,"Pues toma tus armas, tu arco y tus flechas y ve al campo a cazarme algún animal.",Kuaha an saimong pana asin mangayam ka sa kaomahan para sako.
Genesis,27,4,"Prepárame luego un buen guiso, como a mí me gusta, y tráemelo para que me lo coma. Entonces yo mismo te bendeciré antes de morir.",Iluto mo ako kan paborito kong putahe asin darahon mo sako tanganing magkakan ko; dangan bebendisyonan taka bago ako magadan.”
Genesis,27,5,"Como Rebeca había estado escuchando mientras Isaac hablaba a su hijo Esaú, en cuanto este se fue al campo a cazar un animal para su padre,","Mantang kaolay ni Isaac si Esau, nagdadangog si Rebecca. Kaya pakahale ni Esau tanganing mangayam,"
Genesis,27,6,"ella dijo a su hijo Jacob: —Según acabo de escuchar, tu padre le ha pedido a tu hermano Esaú","sinabihan ni Rebecca si Jacob, “Nadangog ko an sinabi kan saimong ama sa tugang mong si Esau,"
Genesis,27,7,"que cace un animal y se lo traiga para hacerle un guiso como a él le gusta. También le ha prometido que antes de morir lo va a bendecir, poniendo al Señor como testigo.",‘Darahe ako nin hayop asin iluto mo ako kan paborito kong putahe asin makakan ako; dangan bebendisyonan taka sa atubang nin Kagurangnan bago ako magadan.’
Genesis,27,8,"Ahora bien, hijo mío, escúchame bien y haz lo que te mando.","Kaya, aki ko, sunoda an sasabihon ko saimo."
Genesis,27,9,"Ve al rebaño y tráeme de allí dos de los mejores cabritos, para que yo le prepare a tu padre un guiso como a él le gusta.",Magduman ka sa satong mga hayop asin kumua ka nin duwang matabang ogbon nin kanding tanganing iluto ko kan paborito niyang putahe an saimong ama.
Genesis,27,10,Tú se lo llevarás para que se lo coma y así él te dará su bendición antes de morirse.,Ika an madara kaiyan saiya tanganing kakanon niya asin tanganing bendisyonan ka niya bago siya magadan.”
Genesis,27,11,Pero Jacob dijo a su madre: —Hay un problema: mi hermano Esaú es muy velludo y yo soy lampiño.,"Nagsimbag si Jacob ki Rebecca na saiyang ina, “Alagad mabarahibo si Esau mantang ako bako."
Genesis,27,12,"Si mi padre me toca, se dará cuenta de que quiero engañarlo y esto hará que me maldiga en vez de bendecirme.","Tibaad hapiyapon ako kan sakong ama asin maaraman niyang dinadaya ko siya; kaya embes na bendisyon, sumpa an mapasako.”"
Genesis,27,13,"—Hijo mío, ¡que esa maldición caiga sobre mí! —le contestó su madre—. Tan solo haz lo que te pido y ve a buscarme esos cabritos.","Nagsimbag an saiyang ina, “Mapasakuya an ano man na sumpa na para saimo, aki ko; sunoda sana an ipinapagibo ko. Lakaw na asin kumua ka na kan mga kanding.”"
Genesis,27,14,"Jacob fue a buscar los cabritos, se los llevó a su madre y ella preparó el guiso tal como le gustaba a su padre.",Kaya nagsunod si Jacob asin dinara an mga kanding sa saiyang ina. Ilinuto ini kan saiyang ina sa putaheng paborito kan saiyang ama.
Genesis,27,15,"Luego sacó la mejor ropa de su hijo mayor Esaú, la cual tenía en casa, y con ella vistió a su hijo menor Jacob.","Dangan kinua ni Rebecca sa saiyang harong an itinago niyang pinakamarahay na gubing ni Esau, asin isinulot ki Jacob."
Genesis,27,16,"Con la piel de los cabritos le cubrió los brazos y la parte lampiña del cuello,",Ibinugtak man niya sa mga kamot asin sa liog kaini an mga anit kan kanding.
Genesis,27,17,y entregó a Jacob el guiso y el pan que había preparado.,"Pakatapos, itinao niya ki Jacob an linuto niyang tinapay asin an inandam niyang kakanon."
Genesis,27,18,"Jacob se presentó ante su padre y dijo: —¡Padre! —Dime, hijo mío, ¿quién eres tú? —preguntó Isaac.","Dangan nagduman si Jacob sa saiyang ama asin nagsabi, “Ama ko.” Nagsimbag si Isaac, “Uya ako. Siisay ka sa mga aki ko?”"
Genesis,27,19,"—Soy Esaú, tu primogénito —contestó Jacob—. Ya hice todo lo que me pediste. Ven, por favor, y siéntate a comer de lo que he cazado; así podrás darme tu bendición.","“Ako si Esau, an saimong matuang aking lalaki,” an simbag ni Jacob. “Nagibo ko na an ipinagboot mo. Kaya bangon na asin kakan na kan dara kong karne, tanganing mabendisyonan mo ako.”"
Genesis,27,20,"Pero Isaac preguntó a su hijo: —¿Cómo fue que lo encontraste tan pronto, hijo mío? —El Señor tu Dios me ayudó —respondió Jacob.","Alagad naghapot si Isaac, “Tano ta madalion ka sana, aki ko?” “Huli ta tinabangan ako nin Kagurangnan na saimong Dios,” an simbag ni Jacob."
Genesis,27,21,"Isaac dijo: —Acércate, hijo mío, para que pueda tocarte y saber si de veras eres o no mi hijo Esaú.","“Rumani ka sako, aki ko,” an sabi ni Isaac, “tanganing mahapiyap taka, asin maaraman ko kun ika mananggad an aki kong si Esau o bako.”"
Genesis,27,22,"Jacob se acercó a su padre, quien al tocarlo dijo: —La voz es la de Jacob, pero las manos son las de Esaú.","Kaya nagrani si Jacob sa saiyang ama. Hinapiyap siya kaini dangan nagsabi, “Ki Jacob an boses mo, alagad an saimong mga kamot ki Esau.”"
Genesis,27,23,"Así que no lo reconoció, porque sus manos eran velludas como las de Esaú. Ya se disponía a bendecirlo","Dai ni Isaac namidbid si Jacob huli ta mabarahibo man an saiyang kamot arog kan ki Esau. Bebendisyonan na kuta siya ni Isaac,"
Genesis,27,24,cuando volvió a preguntarle: —¿En serio eres mi hijo Esaú? —Claro que sí —respondió Jacob.,"alagad naghapot giraray ini, “Ika mananggad an aki kong si Esau?” “Ako mananggad,” an simbag ni Jacob."
Genesis,27,25,"Entonces su padre dijo: —Tráeme lo que has cazado, para que lo coma, y te daré mi bendición. Jacob sirvió y su padre comió. También le llevó vino y su padre lo bebió.","Dangan nagsabi si Isaac, “Daraha na digdi an linuto mo. Pakakakan ko, bebendisyonan taka.” Kaya dinara ni Jacob saiya an linuto asin nagkakan siya; dinarahan man siya ni Jacob nin arak asin nag-inom siya."
Genesis,27,26,"Luego dijo su padre: —Acércate ahora, hijo mío, y dame un beso.","Dangan nagsabi si Isaac, “Aki ko, rumani ka asin hadokan mo ako.”"
Genesis,27,27,"Jacob se acercó y lo besó. Cuando Isaac olió su ropa, lo bendijo con estas palabras: «El olor de mi hijo es como el de un campo bendecido por el Señor .","Nagrani si Jacob asin hinadokan an ama; naparong ni Isaac an gubing ni Esau, kaya benendisyonan siya ni Isaac na an sabi, “An parong kan aki ko siring sa parong nin sarong oma na benendisyonan nin Kagurangnan !"
Genesis,27,28,Que Dios te conceda el rocío del cielo; que de la riqueza de la tierra te dé grano y vino nuevo en abundancia.,"Itao logod saimo nin Dios an ambon hale sa langit, magin matubang logod an saimong daga, dangan magdakul logod an saimong ani asin arak."
Genesis,27,29,Que te sirvan los pueblos; que se postren ante ti las naciones. Que seas señor de tus hermanos; que se postren ante ti los hijos de tu madre. Maldito sea el que te maldiga y bendito el que te bendiga».,"Maglingkod logod saimo an mga banwaan asin magduko saimo an mga nasyon. Magin kagurangnan ka logod kan saimong mga tugang, saka magduko logod saimo an mga kapagarakian nin saimong ina. Sumpaon logod an magsumpa saimo, asin bendisyonan logod an magbendisyon saimo.”"
Genesis,27,30,"No bien había terminado Isaac de bendecir a Jacob y este de salir de la presencia de su padre, cuando Esaú volvió de cazar.","Nakahale pa sana si Jacob sa atubang ni Isaac, matapos na bendisyonan siya kaini, kan umabot si Esau hale sa pangayam."
Genesis,27,31,"También él preparó un guiso, se lo llevó a su padre y le dijo: —Levántate, padre mío, y come de lo que ha cazado tu hijo. Luego podrás darme tu bendición.","Nagluto man siya nin masiram na pagkakan asin dinara sa saiyang ama. Nagsabi siya, “Bangon na, ama ko, asin kakan na kan linuto ko tanganing mabendisyonan mo ako.”"
Genesis,27,32,"Pero Isaac lo interrumpió: —¿Quién eres tú? —Soy Esaú, tu hijo primogénito —respondió.","“Siisay ka?” an hapot ni Isaac. “Ako si Esau, an matua mong aki,” an simbag niya."
Genesis,27,33,"Isaac comenzó a temblar y muy sobresaltado dijo: —¿Quién fue el que ya me trajo lo que había cazado? Poco antes de que llegaras, yo me lo comí todo. ¡Ya le di mi bendición y no puedo quitársela!","Huli kaini nagtakig an bilog na hawak ni Isaac asin naghapot, “Siisay palan idtong nagbuno nin hayop asin nagdara kan linuto sako? Nakakakan pa sana ako bago ka mag-abot. Itinao ko na saiya an bendisyon asin mapapasaiya na idto sagkod pa man.”"
Genesis,27,34,"Al escuchar Esaú las palabras de su padre, lanzó un grito aterrador y, lleno de amargura, le dijo: —¡Padre mío, te ruego que también a mí me bendigas!","Kan madangog ini ni Esau, nagkurahaw siya asin sa mapait na tingog nagsabi sa saiyang ama, “Ama ko, bendisyonan mo man ako!”"
Genesis,27,35,Pero Isaac respondió: —Tu hermano vino y me engañó y se llevó la bendición que a ti te correspondía.,"Alagad nagsimbag si Isaac, “Nagdigdi an tugang mo asin dinaya ako. Nakua niya an bendisyon na para saimo.”"
Genesis,27,36,—¡Con toda razón le pusieron Jacob! —respondió Esaú—. Ya van dos veces que me engaña: primero me quita mis derechos de primogénito y ahora se lleva mi bendición. ¿No te queda ninguna bendición para mí?,"Nagsabi si Esau, “Tama mananggad na nginaranan siyang Jacob, huli ta duwang beses na niya akong inagawan. Inagaw na niya an sakong deretso bilang matuang aking lalaki, asin ngunyan inagaw pa niya an bendisyon na para sako. Mayo ka nang natadang bendisyon para sako?”"
Genesis,27,37,"Isaac respondió: —Ya lo he puesto por señor tuyo: todos sus hermanos serán siervos suyos; lo he sustentado con trigo y con vino. ¿Qué puedo hacer ahora por ti, hijo mío?","Nagsimbag si Isaac, “Ginibo ko na siyang kagurangnan mo, asin an gabos niyang kadugo itinao ko na sa saiya bilang mga oripon. Tinawan ko siya nin dakul na ani asin arak. Mayo na akong magiginibo para saimo, aki ko!”"
Genesis,27,38,"Pero Esaú insistió: —¿Acaso tienes una sola bendición, padre mío? ¡Bendíceme también a mí! Y se echó a llorar.","Alagad padagos na nakimaherak si Esau sa saiyang ama: “Saro sana nanggad an bendisyon mo? Ama ko, bendisyonan mo man ako!” Dangan nagpoon siyang maghibi."
Genesis,27,39,"Entonces su padre dijo: «Vivirás lejos de las riquezas de la tierra, lejos del rocío que cae del cielo.","Kaya sinabihan siya ni Isaac, “Mayong ambon hale sa langit para saimo; mayong matubang na daga para saimo."
Genesis,27,40,"Gracias a tu espada, vivirás y servirás a tu hermano. Pero, cuando te impacientes, te librarás de su yugo». Jacob huye de Esaú","Mabubuhay ka huli sa saimong espada asin magigin sorogoon ka kan tugang mo. Alagad kun magrebelde ka, makakatalingkas ka sa saiyang kapangyarihan.”"
Genesis,27,41,"A partir de ese momento, Esaú guardó un profundo rencor hacia su hermano por causa de la bendición que le había dado su padre y pensaba: «Ya falta poco para que hagamos duelo por mi padre; después de eso, mataré a mi hermano Jacob».","Anggot na marahay si Esau ki Jacob huli ta benendisyonan ini kan saiyang ama. Nagsaboot si Esau, “Madali na an panahon na ipagmomondo an kagadanan kan sakong ama; dangan ko gagadanon an tugang kong si Jacob.”"
Genesis,27,42,"Cuando Rebeca se enteró de lo que planeaba Esaú, mandó llamar a Jacob y le dijo: —Mira, tu hermano Esaú está planeando matarte para vengarse de ti.","Alagad kan madangog ni Rebecca an planong ini ni Esau, ipinaapod niya si Jacob asin sinabihan, “An tugang mong si Esau nagpaplanong gadanon ka."
Genesis,27,43,"Por eso, hijo mío, obedéceme: Prepárate y huye enseguida a Jarán, a la casa de mi hermano Labán,","Kaya aki ko, magdulag ka tolos pasiring sa tugang kong si Laban duman sa Haran"
Genesis,27,44,"y quédate con él por unos días, hasta que se calme el enojo de tu hermano.","asin duman ka ngona sa kaibahan niya sagkod na mawara an anggot kan saimong tugang,"
Genesis,27,45,"Cuando ya se haya tranquilizado y olvide lo que le has hecho, yo enviaré a buscarte. ¿Por qué voy a perder a mis dos hijos en un solo día?",dangan malingawan niya an ginibo mo saiya. Ipapakua taka na sana. Tano ta kaipuhan mawaraan ako nin duwang aki sa saro sanang aldaw?”
Genesis,27,46,"Luego Rebeca dijo a Isaac: —Estas mujeres hititas me tienen cansada. Me han quitado las ganas de vivir. Si Jacob se llega a casar con una de las hititas que viven en este país, ¡más me valdría morir!","Sinabihan ni Rebecca si Isaac, “Nauuyam na ako sa dayuhan na mga agom ni Esau. Kun mag-agom man si Jacob nin sarong babaeng Heteo, mas marahay pang magadan na ako.”"
Genesis,28,1,"Isaac llamó a Jacob, lo bendijo y le ordenó: —No te cases con ninguna mujer de aquí de Canaán.","Kaya inapod ni Isaac si Jacob, kinomusta asin sinabihan, “Dai ka mag-agom nin babaeng taga Canaan."
Genesis,28,2,"Vete ahora mismo a Padán Aram, a la casa de Betuel, tu abuelo materno, y cásate allá con una de las hijas de tu tío Labán.","Lakaw asin magduman ka sa Mesopotamia, sa harong ni Betuel, na ama kan saimong ina, asin agomon mo an saro sa mga aki kan tiyo mong si Laban."
Genesis,28,3,"Que el Dios Todopoderoso te bendiga, te haga fecundo y haga que salgan de ti numerosas naciones.","Bendisyonan logod kan Makakamhan na Dios an saimong pag-agom; tawan ka niya logod nin dakul na aki, tanganing magin ama ka nin dakul na nasyon!"
Genesis,28,4,"Que también te dé, a ti y a tu descendencia, la bendición de Abraham, para que puedan poseer esta tierra donde ahora vives como extranjero, esta tierra que Dios prometió a Abraham.","Itao logod saimo asin sa saimong mga kapagarakian an bendisyon ni Abraham tanganing masadirihan mo ining daga na pinag-eerokan mo, na itinao nin Dios ki Abraham.”"
Genesis,28,5,"Así envió Isaac a Jacob a Padán Aram, a la casa de Labán, quien era hijo de Betuel, el arameo, y hermano de Rebeca, la madre de Jacob y de Esaú.","Kaya pinaduman ni Isaac si Jacob sa Mesopotamia, ki Laban na aking lalaki ni Betuel na Arameo, na tugang ni Rebecca na ina ni Jacob asin ni Esau."
Genesis,28,6,"Esaú supo que Isaac había bendecido a Jacob y que lo había enviado a Padán Aram para casarse allá. También se enteró de que, al bendecirlo, le dio la orden de no casarse con ninguna cananea,","Naaraman ni Esau na benendisyonan ni Isaac si Jacob asin pinaduman sa Mesopotamia tanganing maghanap nin agom. Naaraman pa niya na kan bendisyonan ini ni Isaac, pinagbotan ini na dai nanggad mag-agom nin babaeng taga Canaan."
Genesis,28,7,y de que Jacob había partido hacia Padán Aram en obediencia a su padre y a su madre.,"Naaraman niya na nagsunod sa ama asin ina si Jacob, asin nagduman sa Mesopotamia."
Genesis,28,8,Entonces Esaú se dio cuenta de la antipatía de su padre por las cananeas.,Nasabotan ni Esau na habo sa mga babaeng taga Canaan an saiyang ama na si Isaac
Genesis,28,9,"Por eso, aunque ya tenía otras esposas cananeas, Esaú fue hasta donde vivía Ismael, hijo de Abraham, y se casó con su hija Majalat, que era hermana de Nebayot. El sueño de Jacob en Betel","kaya nagduman siya sa aki ni Abraham na si Ismael, asin inagom an aki kaini na si Mahalat na tugang ni Nebaiot."
Genesis,28,10,Jacob partió de Berseba y se encaminó hacia Jarán.,Naghale si Jacob sa Beer-sheba asin nagpasiring sa Haran.
Genesis,28,11,"Cuando llegó a cierto lugar, se detuvo para pasar la noche porque ya estaba anocheciendo. Tomó una piedra, la usó como almohada y se acostó a dormir en ese lugar.","Kan nagsosolnop na an aldaw, nakaabot siya sa sarong lugar asin nag-ontok duman. Nagkua siya nin sarong gapo asin ginibo ining ulonan dangan nagkatorog siya."
Genesis,28,12,Allí soñó que había una escalinata apoyada en la tierra y cuyo extremo superior llegaba hasta el cielo. Por ella subían y bajaban los ángeles de Dios.,"Nangatorogan siyang nahiling niya an sarong hagdan na an poon nasa daga saka an poro abot sa langit, asin an mga anghel nin Dios nagsasakat dangan naglulusad duman."
