book,chapter,verse,text_Bikol,text_Cebuano
Genesis,27,11,"Nagsimbag si Jacob ki Rebecca na saiyang ina, “Alagad mabarahibo si Esau mantang ako bako.","Apan si Jacob miingon kang Rebecca nga iyang inahan, “Tan-awa, si Esau nga akong igsoon balhiboon nga pagkatawo ug ako hamis nga pagkatawo."
Genesis,27,12,"Tibaad hapiyapon ako kan sakong ama asin maaraman niyang dinadaya ko siya; kaya embes na bendisyon, sumpa an mapasako.”","Tingali unya ug hikapon ako sa akong amahan ug isipon niya ako nga limbongan, ug modangat kanako ang tunglo ug dili panalangin.”"
Genesis,27,13,"Nagsimbag an saiyang ina, “Mapasakuya an ano man na sumpa na para saimo, aki ko; sunoda sana an ipinapagibo ko. Lakaw na asin kumua ka na kan mga kanding.”","Ang iyang inahan miingon kaniya, “Anak ko, ipahamtang kanako ang tunglo, tumana lamang ang akong pulong. Lakaw ug kuhaa kini alang kanako.”"
Genesis,27,14,Kaya nagsunod si Jacob asin dinara an mga kanding sa saiyang ina. Ilinuto ini kan saiyang ina sa putaheng paborito kan saiyang ama.,"Busa milakaw siya ug mikuha niini ug gidala kini ngadto sa iyang inahan. Ug ang iyang inahan nagluto ug lamiang pagkaon, kadtong gusto sa iyang amahan."
Genesis,27,15,"Dangan kinua ni Rebecca sa saiyang harong an itinago niyang pinakamarahay na gubing ni Esau, asin isinulot ki Jacob.",Unya si Rebecca mikuha sa labing maayong bisti ni Esau nga kamagulangan niyang anak nga didto uban kaniya sa iyang balay ug gisul-ob niya kini kang Jacob nga iyang kamanghorang anak.
Genesis,27,16,Ibinugtak man niya sa mga kamot asin sa liog kaini an mga anit kan kanding.,Ug ang mga panit sa mga nati nga kanding iyang gitaod sa mga kamot ni Jacob ug sa hamis nga bahin sa iyang liog.
Genesis,27,17,"Pakatapos, itinao niya ki Jacob an linuto niyang tinapay asin an inandam niyang kakanon.",Ug iyang gihatag ang lamiang pagkaon ug ang pan nga iyang gihikay ngadto sa kamot ni Jacob nga iyang anak.
Genesis,27,18,"Dangan nagduman si Jacob sa saiyang ama asin nagsabi, “Ama ko.” Nagsimbag si Isaac, “Uya ako. Siisay ka sa mga aki ko?”","Busa miadto siya sa iyang amahan ug miingon, “Amahan ko.” Ug siya miingon, “Ania ako; kinsa ba ikaw, anak ko?”"
Genesis,27,19,"“Ako si Esau, an saimong matuang aking lalaki,” an simbag ni Jacob. “Nagibo ko na an ipinagboot mo. Kaya bangon na asin kakan na kan dara kong karne, tanganing mabendisyonan mo ako.”","Si Jacob miingon sa iyang amahan, “Ako si Esau nga imong kamagulangan. Gibuhat nako ang imong gisugo kanako. Karon lingkod, ug kaon sa akong pinangayaman aron panalanginan nimo ako.”"
Genesis,27,20,"Alagad naghapot si Isaac, “Tano ta madalion ka sana, aki ko?” “Huli ta tinabangan ako nin Kagurangnan na saimong Dios,” an simbag ni Jacob.","Apan si Isaac miingon sa iyang anak, “Nganong dali ra man ikaw nga nakakaplag niana, anak ko?” Ug siya mitubag, “Kay ang Ginoo nga imong Dios naghatag kanako ug kalamposan.”"
Genesis,27,21,"“Rumani ka sako, aki ko,” an sabi ni Isaac, “tanganing mahapiyap taka, asin maaraman ko kun ika mananggad an aki kong si Esau o bako.”","Unya si Isaac miingon kang Jacob, “Duol, aron hikapon ko ikaw, anak ko, kon ikaw mao ba gayod ang akong anak nga si Esau o dili ba.”"
Genesis,27,22,"Kaya nagrani si Jacob sa saiyang ama. Hinapiyap siya kaini dangan nagsabi, “Ki Jacob an boses mo, alagad an saimong mga kamot ki Esau.”","Busa miduol si Jacob sa iyang amahan nga si Isaac ug iyang gihikap siya ug miingon, “Ang tingog iya ni Jacob apan ang mga kamot mao ang mga kamot ni Esau.”"
Genesis,27,23,"Dai ni Isaac namidbid si Jacob huli ta mabarahibo man an saiyang kamot arog kan ki Esau. Bebendisyonan na kuta siya ni Isaac,",Ug wala siya makaila kaniya kay ang iyang mga kamot balhiboon man sama sa mga kamot sa iyang igsoon nga si Esau. Busa gipanalanginan niya siya.
Genesis,27,24,"alagad naghapot giraray ini, “Ika mananggad an aki kong si Esau?” “Ako mananggad,” an simbag ni Jacob.","Siya miingon, “Ikaw ba gayod ang akong anak nga si Esau?” Ug siya miingon, “Ako mao.”"
Genesis,27,25,"Dangan nagsabi si Isaac, “Daraha na digdi an linuto mo. Pakakakan ko, bebendisyonan taka.” Kaya dinara ni Jacob saiya an linuto asin nagkakan siya; dinarahan man siya ni Jacob nin arak asin nag-inom siya.","Unya miingon siya, “Dad-a kana diri kanako aron makakaon ako sa pinangayaman sa akong anak ug panalanginan ko ikaw.” Busa iya kining gidala ngadto kaniya ug mikaon siya, gidad-an niya siya ug bino ug siya miinom."
Genesis,27,26,"Dangan nagsabi si Isaac, “Aki ko, rumani ka asin hadokan mo ako.”","Unya miingon kaniya si Isaac nga iyang amahan, “Duol ngari ug haloki ako, anak ko.”"
Genesis,27,27,"Nagrani si Jacob asin hinadokan an ama; naparong ni Isaac an gubing ni Esau, kaya benendisyonan siya ni Isaac na an sabi, “An parong kan aki ko siring sa parong nin sarong oma na benendisyonan nin Kagurangnan !","Busa miduol siya ug iyang gihalokan siya ug nakapanimaho si Isaac sa baho sa iyang mga bisti ug gipanalanginan niya siya ug siya miingon, “Tan-awa ang baho sa akong anak sama sa baho sa uma nga gipanalanginan sa Ginoo ."
Genesis,27,28,"Itao logod saimo nin Dios an ambon hale sa langit, magin matubang logod an saimong daga, dangan magdakul logod an saimong ani asin arak.",Hatagan unta ikaw sa Dios sa yamog gikan sa langit ug sa katambok sa yuta ug sa kadagaya sa trigo ug sa bino.
Genesis,27,29,"Maglingkod logod saimo an mga banwaan asin magduko saimo an mga nasyon. Magin kagurangnan ka logod kan saimong mga tugang, saka magduko logod saimo an mga kapagarakian nin saimong ina. Sumpaon logod an magsumpa saimo, asin bendisyonan logod an magbendisyon saimo.”","Mag-alagad kanimo ang mga katawhan, ug ang mga nasod mangyukbo kanimo. Mahimo ikaw nga agalon sa imong mga igsoon, ug mangyukbo unta kanimo ang mga anak sa imong inahan. Matinunglo unta ang magtunglo kanimo, ug mapanalanginan ang nagpanalangin kanimo!”"
Genesis,27,30,"Nakahale pa sana si Jacob sa atubang ni Isaac, matapos na bendisyonan siya kaini, kan umabot si Esau hale sa pangayam.","Sa dihang nahuman si Isaac sa pagpanalangin kang Jacob ug igo lang nga nakabiya si Jacob sa atubangan ni Isaac nga iyang amahan, si Esau nga iyang igsoon miabot gikan sa iyang pagpangayam."
Genesis,27,31,"Nagluto man siya nin masiram na pagkakan asin dinara sa saiyang ama. Nagsabi siya, “Bangon na, ama ko, asin kakan na kan linuto ko tanganing mabendisyonan mo ako.”","Siya naghikay usab ug lamiang pagkaon ug iyang gidala ngadto sa iyang amahan, ug siya miingon kaniya, “Bangon, amahan ko, ug kaon sa pinangayaman sa imong anak aron ikaw magpanalangin kanako.”"
Genesis,27,32,"“Siisay ka?” an hapot ni Isaac. “Ako si Esau, an matua mong aki,” an simbag niya.","Si Isaac nga iyang amahan miingon kaniya, “Kinsa ba ikaw?” Ug siya mitubag, “Ako ang imong anak, ang imong kamagulangan nga si Esau.”"
Genesis,27,33,"Huli kaini nagtakig an bilog na hawak ni Isaac asin naghapot, “Siisay palan idtong nagbuno nin hayop asin nagdara kan linuto sako? Nakakakan pa sana ako bago ka mag-abot. Itinao ko na saiya an bendisyon asin mapapasaiya na idto sagkod pa man.”","Unya si Isaac mikurog sa hilabihan gayod ug miingon, “Kinsa man diay ang mianhi dinhi, nga nangayam ug nagdala niini kanako, ug gikaon nako ang tanan sa wala pa ikaw moabot ug siya gipanalanginan nako? Oo, ug siya mahimong bulahan.”"
Genesis,27,34,"Kan madangog ini ni Esau, nagkurahaw siya asin sa mapait na tingog nagsabi sa saiyang ama, “Ama ko, bendisyonan mo man ako!”","Sa pagkadungog ni Esau sa mga pulong sa iyang amahan, mitiyabaw siya sa hilabihan ug pait nga pagtiyabaw, ug miingon sa iyang amahan, “Panalangini ako, ako usab, O amahan ko.”"
Genesis,27,35,"Alagad nagsimbag si Isaac, “Nagdigdi an tugang mo asin dinaya ako. Nakua niya an bendisyon na para saimo.”","Ug siya miingon, “Mianhi ang imong igsoon uban sa limbong ug mikuha sa imong panalangin.”"
Genesis,27,36,"Nagsabi si Esau, “Tama mananggad na nginaranan siyang Jacob, huli ta duwang beses na niya akong inagawan. Inagaw na niya an sakong deretso bilang matuang aking lalaki, asin ngunyan inagaw pa niya an bendisyon na para sako. Mayo ka nang natadang bendisyon para sako?”","Si Esau miingon, “Dili ba tukma nga siya ginganlan ug Jacob? Kay gilimbongan na niya ako sa makaduha. Gikuha niya ang akong katungod sa pagkapanganay ug tan-awa, karon gikuha usab niya ang akong panalangin.” Ug siya miingon, “Wala ka bay nahibilin nga panalangin alang kanako?”"
Genesis,27,37,"Nagsimbag si Isaac, “Ginibo ko na siyang kagurangnan mo, asin an gabos niyang kadugo itinao ko na sa saiya bilang mga oripon. Tinawan ko siya nin dakul na ani asin arak. Mayo na akong magiginibo para saimo, aki ko!”","Si Isaac mitubag kang Esau, “Tan-awa, gihimo nako siya nga imong agalon, ug ang tanan niyang mga igsoon akong gihatag kaniya ingon nga iyang mga sulugoon. Sa trigo ug sa bino gisangkapan nako siya. Busa unsa may akong mahimo karon kanimo, anak ko?”"
Genesis,27,38,"Alagad padagos na nakimaherak si Esau sa saiyang ama: “Saro sana nanggad an bendisyon mo? Ama ko, bendisyonan mo man ako!” Dangan nagpoon siyang maghibi.","Si Esau miingon sa iyang amahan, “Usa ra ba gayod ang imong panalangin, amahan ko? Panalangini ako, ako usab, amahan ko.” Ug gipatugbaw ni Esau ang iyang tingog ug siya mihilak."
Genesis,27,39,"Kaya sinabihan siya ni Isaac, “Mayong ambon hale sa langit para saimo; mayong matubang na daga para saimo.","Ug si Isaac nga iyang amahan mitubag kaniya, “Tan-awa, ang imong puluy-anan atua sa layo gikan sa katambok sa yuta, ug layo sa yamog nga gikan sa kalangitan sa itaas."
Genesis,27,40,"Mabubuhay ka huli sa saimong espada asin magigin sorogoon ka kan tugang mo. Alagad kun magrebelde ka, makakatalingkas ka sa saiyang kapangyarihan.”","Ug pinaagi sa imong espada ikaw mabuhi, ug sa imong igsoon mag-alagad ikaw. Apan sa dihang ikaw makalingkawas, balion nimo ang iyang yugo gikan sa imong liog.”"
Genesis,27,41,"Anggot na marahay si Esau ki Jacob huli ta benendisyonan ini kan saiyang ama. Nagsaboot si Esau, “Madali na an panahon na ipagmomondo an kagadanan kan sakong ama; dangan ko gagadanon an tugang kong si Jacob.”","Busa si Esau nagdumot kang Jacob tungod sa panalangin nga gipanalangin kaniya sa iyang amahan ug miingon siya sa iyang kaugalingon, “Duol na ang mga adlaw sa pagbangutan tungod sa akong amahan, unya patyon nako si Jacob nga akong igsoon.”"
Genesis,27,42,"Alagad kan madangog ni Rebecca an planong ini ni Esau, ipinaapod niya si Jacob asin sinabihan, “An tugang mong si Esau nagpaplanong gadanon ka.","Apan gisuginlan si Rebecca sa mga pulong ni Esau nga kamagulangan niyang anak, busa iyang gipasugoan ug gipatawag si Jacob, ang kamanghoran niyang anak ug giingnan siya, “Tan-awa, si Esau nga imong igsoon naghupay sa iyang kaugalingon pinaagi sa paglaraw sa pagpatay kanimo."
Genesis,27,43,"Kaya aki ko, magdulag ka tolos pasiring sa tugang kong si Laban duman sa Haran","Busa karon, anak ko, tumana ang akong tingog; tindog ug kagiw ngadto kang Laban nga akong igsoon didto sa Haran."
Genesis,27,44,"asin duman ka ngona sa kaibahan niya sagkod na mawara an anggot kan saimong tugang,","Adto una puyo uban kaniya sulod sa pipila ka adlaw hangtod nga ang kapungot sa imong igsoon mahanaw,"
Genesis,27,45,dangan malingawan niya an ginibo mo saiya. Ipapakua taka na sana. Tano ta kaipuhan mawaraan ako nin duwang aki sa saro sanang aldaw?”,"hangtod nga mawala na ang kaligutgot sa imong igsoon batok kanimo ug nga malimtan niya ang imong gibuhat kaniya, unya magsugo ako ug ipakuha ko ikaw gikan didto. Nganong mawad-an man ako kaninyong duha sa usa lamang ka adlaw?”"
Genesis,27,46,"Sinabihan ni Rebecca si Isaac, “Nauuyam na ako sa dayuhan na mga agom ni Esau. Kun mag-agom man si Jacob nin sarong babaeng Heteo, mas marahay pang magadan na ako.”","Unya miingon si Rebecca kang Isaac, “Naugtas ako sa akong kinabuhi tungod sa mga babayeng Hitihanon. Kon si Jacob mangasawa sa usa sa mga babayeng Hitihanon nga ingon niini, usa sa mga babaye niining yutaa, unsay kapuslanan sa akong kinabuhi?”"
Genesis,28,1,"Kaya inapod ni Isaac si Jacob, kinomusta asin sinabihan, “Dai ka mag-agom nin babaeng taga Canaan.","Unya gitawag ni Isaac si Jacob ug iyang gipanalanginan siya, ug gipahimangnoan siya, “Ayaw pangasawa sa usa sa mga babaye nga Canaanhon."
Genesis,28,2,"Lakaw asin magduman ka sa Mesopotamia, sa harong ni Betuel, na ama kan saimong ina, asin agomon mo an saro sa mga aki kan tiyo mong si Laban.","Tindog ug lakaw ngadto sa Padan-aram, sa balay ni Betuel nga amahan sa imong inahan ug pangasawa didto gikan sa mga anak ni Laban nga igsoon sa imong inahan."
Genesis,28,3,"Bendisyonan logod kan Makakamhan na Dios an saimong pag-agom; tawan ka niya logod nin dakul na aki, tanganing magin ama ka nin dakul na nasyon!",Ug ang Dios nga Labing Gamhanan sa tanan magpanalangin kanimo ug maghimo kanimo nga mabungahon ug magpadaghan kanimo aron ikaw mahimo nga usa ka panon sa mga katawhan.
Genesis,28,4,"Itao logod saimo asin sa saimong mga kapagarakian an bendisyon ni Abraham tanganing masadirihan mo ining daga na pinag-eerokan mo, na itinao nin Dios ki Abraham.”",Ihatag unta niya ang panalangin ni Abraham nganha kanimo ug sa imong kaliwat uban kanimo aron mapanununod nimo ang yuta nga imong gilangyawan nga gihatag sa Dios kang Abraham.”
Genesis,28,5,"Kaya pinaduman ni Isaac si Jacob sa Mesopotamia, ki Laban na aking lalaki ni Betuel na Arameo, na tugang ni Rebecca na ina ni Jacob asin ni Esau.","Busa si Jacob gipalakaw ni Isaac ug siya miadto sa Padan-aram, ngadto kang Laban nga anak ni Betuel nga Aramhanon ug igsoon ni Rebecca nga inahan ni Jacob ug ni Esau."
Genesis,28,6,"Naaraman ni Esau na benendisyonan ni Isaac si Jacob asin pinaduman sa Mesopotamia tanganing maghanap nin agom. Naaraman pa niya na kan bendisyonan ini ni Isaac, pinagbotan ini na dai nanggad mag-agom nin babaeng taga Canaan.","Karon nakita ni Esau nga si Isaac nagpanalangin kang Jacob ug iyang gipalakaw siya ngadto sa Padan-aram sa pagpangasawa ug nga sa iyang pagpanalangin kang Jacob iyang gipahimangnoan siya, “Ayaw pangasawa sa usa sa mga babaye nga Canaanhon.”"
Genesis,28,7,"Naaraman niya na nagsunod sa ama asin ina si Jacob, asin nagduman sa Mesopotamia.",Ug nakita usab niya nga mituman si Jacob sa iyang amahan ug sa iyang inahan ug miadto sa Padan-aram.
Genesis,28,8,Nasabotan ni Esau na habo sa mga babaeng taga Canaan an saiyang ama na si Isaac,Busa nakita ni Esau nga ang mga babaye nga Canaanhon wala makapahimuot kang Isaac nga iyang amahan.
Genesis,28,9,"kaya nagduman siya sa aki ni Abraham na si Ismael, asin inagom an aki kaini na si Mahalat na tugang ni Nebaiot.","Busa miadto si Esau kang Ismael ug nangasawa ug dugang sa iyang mga asawa, kang Mahalat nga anak ni Ismael nga anak ni Abraham, ug igsoon nga babaye ni Nebaiot."
Genesis,28,10,Naghale si Jacob sa Beer-sheba asin nagpasiring sa Haran.,Ug si Jacob mibiya sa Beer-seba ug mipadulong sa Haran.
Genesis,28,11,"Kan nagsosolnop na an aldaw, nakaabot siya sa sarong lugar asin nag-ontok duman. Nagkua siya nin sarong gapo asin ginibo ining ulonan dangan nagkatorog siya.",Unya miabot siya sa usa ka dapit ug mipabilin didto sa tibuok nga gabii kay misalop na ang adlaw. Ug mikuha siya ug usa sa mga bato niadtong dapita nga iyang gibutang ilalom sa iyang ulo ug mihigda siya aron matulog niadtong dapita.
Genesis,28,12,"Nangatorogan siyang nahiling niya an sarong hagdan na an poon nasa daga saka an poro abot sa langit, asin an mga anghel nin Dios nagsasakat dangan naglulusad duman.",Ug nagdamgo siya nga dihay usa ka hagdan nga gipatindog sa yuta ug ang tumoy niini miabot sa langit. Ug ang mga anghel sa Dios nagsaka-kanaog niini.
Genesis,28,13,"Nahiling man niyang nagtitindog an Kagurangnan sa kataed niya asin nagtaram, “Ako an Kagurangnan , an Dios ni Abraham asin ni Isaac. Itatao ko saimo asin sa mga kapagarakian mo ining daga na nahihigdaan mo.","Ug didto ang Ginoo nagtindog sa ibabaw niini, ug miingon, “Ako mao ang Ginoo , ang Dios ni Abraham nga imong amahan ug ang Dios ni Isaac. Ang yuta nga imong gihigdaan ihatag ko kanimo ug sa imong kaliwatan."
Genesis,28,14,An saimong mga kapagarakian magigin siring sa alpog nin daga. Papadakulaon ninda an saindang teritoryo sa gabos na direksyon; bebendisyonan ko an gabos na nasyon sa daga sa paagi mo asin sa saimong kapagarakian.,"Ug ang imong mga kaliwat mahimong sama sa abog sa yuta ug mokatap kamo ngadto sa kasadpan, sa silangan, sa amihanan ug sa habagatan. Ug pinaagi kanimo ug sa imong kaliwatan panalanginan ang tanan nga mga kabanayan sa yuta."
Genesis,28,15,"Giromdoma na iibahan asin aatamanon taka saen ka man magduman, asin ibabalik taka sa dagang ini. Dai taka babayaan sagkod na magibo ko an itinaram ko saimo.”","Tan-awa, ako mag-uban kanimo ug magbantay kanimo bisan asa ikaw moadto ug ikaw pabalikon nako niining yutaa kay ako dili mobiya kanimo hangtod nga matuman nako ang akong gisulti kanimo.”"
Genesis,28,16,"Nagimata si Jacob asin nagsabi, “Yaon digdi an Kagurangnan ! Yaon siya digdi sa lugar na ini, asin dai ko aram!”","Unya nakamata si Jacob gikan sa iyang pagkatulog ug miingon, “Ang Ginoo ania gayod niining dapita ug ako wala mahibalo niini.”"
Genesis,28,17,"Natakot si Jacob asin nagsabi, “Makatatakot an lugar na ini! Iyo ini an harong nin Dios asin an trangkahan nin langit.”","Ug nahadlok siya ug miingon, “Pagkamakalilisang niining dapita! Kini walay lain kondili ang balay sa Dios ug kini mao gayod ang ganghaan sa langit.”"
Genesis,28,18,"Pagkaaga, amay na nagbangon si Jacob, kinua an gapong inulonan asin pinatindog bilang hariging giromdom dangan inulaan nin lana sa ibabaw.",Busa si Jacob mibangon sayo sa pagkabuntag ug gikuha niya ang bato nga iyang gibutang ilalom sa iyang ulo ug kini gipatindog niya ingon nga usa ka haligi ug iyang gibuboan ug lana ang ibabaw niini.
Genesis,28,19,"An lugar nginaranan niyang Betel, alagad kaidto Luz an apod sa banwang idto.",Ug kadtong dapita ginganlan niya ug Betel apan sa sinugdan ang ngalan niadtong lungsora Luz.
Genesis,28,20,"Dangan nagsumpa si Jacob sa Kagurangnan na an sabi, “Kun iibahan asin aatamanon mo ako sa sakong paglakaw, tatawan nin pagkakan saka gubing,","Ug si Jacob naghimo ug usa ka panumpa, nga nag-ingon, “Kon ang Dios mag-uban kanako ug magbantay kanako niining dalana nga akong gilaktan ug maghatag kanako ug kan-onon ug bisti nga isul-ob,"
Genesis,28,21,"asin kun matoninong akong makabalik sa harong nin sakong ama, ika an sakong magigin Dios.","ug nga ako makabalik nga malinawon ngadto sa balay sa akong amahan, ang Ginoo mahimo nga akong Dios."
Genesis,28,22,An gapong ini na sakong pinatindog bilang hariging giromdom iyo an magigin lugar na pagsasambahan saimo; itatao ko saimo an ikasampolong kabtang kan gabos na itatao mo sako.”,"Unya kining batoha nga akong gipatindog ingon nga usa ka haligi mahimong balay sa Dios. Ug sa tanan nga imong gihatag kanako, ihatag gayod nako ang ikapulo kanimo.”"
