book,chapter,verse,text_Spanish,text_Tagalog
Genesis,31,28,Ni siquiera me dejaste besar a mis hijas y a mis nietos. ¡Te has comportado como un necio!,Hindi mo man lamang ipinahintulot sa akin na mahalikan ang aking mga anak na lalaki at babae? Ang ginawa mo'y isang kahangalan.
Genesis,31,29,"Mi poder es más que suficiente para hacerles daño, pero anoche el Dios de tu padre me habló y me dijo: “¡Cuidado con amenazar a Jacob!”.","Nasa aking kapangyarihan ang gawan kayo ng masama. Ngunit ang Diyos ng inyong ama ay nagsalita sa akin kagabi, na sinasabi, ‘Ingatan mong huwag kang magsalita kay Jacob ng mabuti o masama man.’"
Genesis,31,30,"Ahora bien, entiendo que hayas querido irte porque añoras la casa de tu padre, pero ¿por qué me robaste mis dioses?","Kahit kailangan mong umalis sapagkat nasasabik ka na sa bahay ng iyong ama, bakit mo ninakaw ang aking mga diyos?”"
Genesis,31,31,"Jacob respondió: —La verdad es que tuve mucho miedo, porque pensé que podrías quitarme a tus hijas por la fuerza.","At sumagot si Jacob kay Laban, “Sapagkat ako'y natakot; iniisip ko na baka kunin mo nang sapilitan sa akin ang iyong mga anak."
Genesis,31,32,"Pero si encuentras tus dioses en poder de alguno de los que están aquí, tal persona no quedará con vida. Pongo a nuestros parientes como testigos: busca lo que sea tuyo y llévatelo. Pero Jacob no sabía que Raquel se había robado los ídolos de Labán.","Ngunit kanino mo man matagpuan ang iyong mga diyos ay hindi mabubuhay. Sa harapan ng ating mga kamag-anak, ituro mo kung anong iyo na nasa akin, at kunin mo iyon.” Hindi nalalaman ni Jacob na si Raquel ang nagnakaw noon."
Genesis,31,33,"Entonces Labán entró en la tienda de campaña de Jacob, luego en la de Lea y en la de las dos criadas, pero no encontró lo que buscaba. Cuando salió de la tienda de Lea, entró en la de Raquel.","Kaya pumasok si Laban sa tolda nina Jacob, Lea, at ng dalawang alilang babae, subalit hindi niya natagpuan. Lumabas siya sa tolda ni Lea at pumasok sa tolda ni Raquel."
Genesis,31,34,"Pero Raquel, luego de tomar los ídolos familiares y esconderlos bajo la montura del camello, se sentó sobre ellos. Labán los buscó por toda la tienda, pero no los encontró.","Nakuha nga ni Raquel ang mga diyos ng sambahayan at inilagay ang mga ito sa mga dala-dalahan ng kamelyo at kanyang inupuan. Hinalughog ni Laban ang buong palibot ng tolda, ngunit hindi niya natagpuan."
Genesis,31,35,"Entonces Raquel dijo a su padre: —Por favor, no se enoje, mi señor, si no puedo levantarme ante usted, pero es que estoy en mi período de menstruación. Labán buscó los ídolos familiares, pero no logró encontrarlos.","At sinabi ni Raquel sa kanyang ama, “Huwag magalit ang aking panginoon na ako'y hindi makatayo sa harap mo; sapagkat dinatnan ako ngayon.” Kaya't kanyang hinanap, ngunit hindi natagpuan ang mga diyos ng sambahayan. Ang Galit na Sagot ni Jacob"
Genesis,31,36,Entonces Jacob se enojó con Labán e indignado reclamó: —¿Qué crimen o pecado he cometido para que me acoses de esta manera?,"At si Jacob ay nagalit at nakipagtalo kay Laban. Sinabi ni Jacob kay Laban, “Ano ang aking paglabag at ang aking kasalanan, at habulin mo ako na may pag-iinit?"
Genesis,31,37,"Ya has registrado todas mis cosas, ¿y acaso has encontrado algo que te pertenezca? Si algo has encontrado, ponlo aquí, frente a nuestros parientes, y que ellos determinen quién de los dos tiene la razón.","Kahit hinalughog mo ang lahat ng aking kasangkapan, anong natagpuan mong kasangkapan ng iyong bahay? Ilagay mo rito sa harapan ng aking mga kamag-anak at ng iyong mga kamag-anak at hayaan mong magpasiya sila sa ating dalawa."
Genesis,31,38,"Durante los veinte años que estuve contigo, nunca abortaron tus ovejas ni tus cabras, ni jamás me comí un carnero de tus rebaños.","Ako'y kasama mo sa loob ng dalawampung taon; ang iyong mga babaing tupa at ang iyong mga babaing kambing ay hindi nakunan, at hindi ako kumain ng mga tupang lalaki ng iyong kawan."
Genesis,31,39,"Nunca te traje un animal despedazado por las fieras, ya que yo mismo me hacía cargo de esa pérdida. Además, lo que se robaban de día o de noche, tú me lo reclamabas.","Ang nilapa ng mababangis na hayop ay hindi ko dinala sa iyo; ako mismo ang nagpasan ng pagkawala. Sa aking kamay mo hiningi iyon, maging ninakaw sa araw o sa gabi."
Genesis,31,40,"De día me consumía el calor, de noche me moría de frío y ni dormir podía.","Naging ganoon ako; sa araw ay pinahihirapan ako ng init, at sa gabi ay ng lamig; at ako ay nalipasan na ng antok."
Genesis,31,41,"De los veinte años que estuve en tu casa, catorce te serví por tus dos hijas y seis, por tu ganado, y cambiaste mi salario diez veces.","Nitong dalawampung taon ay nakatira ako sa iyong bahay. Pinaglingkuran kita ng labing-apat na taon dahil sa iyong dalawang anak, at anim na taon dahil sa iyong kawan, at sampung ulit na binago mo ang aking sahod."
Genesis,31,42,"Si no hubiera estado conmigo el Dios de mi padre, el Dios de Abraham y el Temor de Isaac, seguramente me habrías despedido con las manos vacías. Pero Dios vio mi aflicción y el trabajo de mis manos, y entonces anoche me hizo justicia.","Kung ang Diyos ng aking ama, ang Diyos ni Abraham, at ang Kinatatakutan ni Isaac ay wala sa aking panig, tiyak na palalayasin mo ako ngayon na walang dala. Nakita ng Diyos ang aking kapighatian, ang aking pagpapagod, at sinaway ka niya kagabi.” Ang Tipan nina Jacob at Laban"
Genesis,31,43,Labán respondió a Jacob: —Estas mujeres son mis hijas y estos muchachos son mis nietos; mías también son las ovejas; todo lo que ves me pertenece. Pero ¿qué podría hacerles ahora a mis hijas y a mis nietos?,"Sumagot si Laban kay Jacob, “Ang mga anak na babae ay aking mga anak at ang mga anak ay mga anak ko, at ang mga kawan ay aking mga kawan at ang lahat ng iyong nakikita ay akin. Subalit anong magagawa ko ngayon sa mga anak kong babae, o sa kanilang mga anak na ipinanganak nila?"
Genesis,31,44,Hagamos un pacto tú y yo y que ese pacto nos sirva como testimonio.,"Halika ngayon, gumawa tayo ng isang tipan, ako at ikaw; at hayaang iyon ay maging saksi sa akin at sa iyo.”"
Genesis,31,45,"Entonces Jacob tomó una piedra, la erigió como un monumento","Kaya't kumuha si Jacob ng isang bato, at iyon ay itinayo bilang isang bantayog."
Genesis,31,46,"y dijo a sus parientes: —¡Junten piedras! Ellos juntaron piedras, las amontonaron y comieron allí, junto al montón de piedras.","At sinabi ni Jacob sa kanyang mga kamag-anak, “Magtipon kayo ng mga bato,” at kumuha sila ng mga bato at kanilang ginawang isang bunton at sila'y nagkainan doon sa malapit sa bunton."
Genesis,31,47,"A ese lugar Labán le puso por nombre Yegar Saduta, mientras que Jacob lo llamó Galaad.","Tinawag ito ni Laban na Jegarsahadutha, subalit tinawag ito ni Jacob na Gilead."
Genesis,31,48,"—Este montón de piedras —declaró Labán—, nos servirá de testimonio. Por eso se le llamó Galaad a ese lugar","Sinabi ni Laban, “Ang buntong ito ay saksi sa akin at sa iyo ngayon.” Kaya't tinawag niya ito sa pangalang Gilead;"
Genesis,31,49,"y también se le llamó Mizpa, porque Labán juró: —Que el Señor nos vigile cuando ya estemos lejos el uno del otro.","at ang bantayog ay Mizpa sapagkat sinabi niya, “Bantayan ng Panginoon ako at ikaw, kapag tayo'y hindi magkasama sa isa't isa."
Genesis,31,50,"Si tú maltratas a mis hijas o tomas otras mujeres que no sean ellas, recuerda que Dios es nuestro testigo, aunque no haya ningún otro testigo entre nosotros.","Kapag pinahirapan mo ang aking mga anak, o kung mag-asawa ka sa iba bukod sa aking mga anak, kahit wala tayong kasama, alalahanin mo, ang Diyos ay saksi sa akin at sa iyo.”"
Genesis,31,51,Mira este montón de piedras y el monumento que he levantado entre nosotros —señaló Labán—.,"At sinabi ni Laban kay Jacob, “Tingnan mo ang buntong ito at ang haligi na aking inilagay sa gitna natin."
Genesis,31,52,Ambos serán testigos de que ni tú ni yo cruzaremos esta línea con el propósito de hacernos daño.,"Ang buntong ito ay isang saksi, at ang haligi ay isang saksi na hindi ako lalampas sa buntong patungo sa inyo, at hindi ka lalampas sa buntong ito at sa haligi patungo sa akin upang saktan ako."
Genesis,31,53,"¡Que el Dios de Abraham y el Dios de Najor, el Dios de sus padres, juzgue entre nosotros! Entonces Jacob juró por el Dios conocido como el Temor de Isaac, su padre.","Nawa'y ang Diyos ni Abraham at ang Diyos ni Nahor, ang Diyos ng kanilang ama ang humatol sa atin.” At si Jacob ay sumumpa ng ayon sa Kinatatakutan ng kanyang amang si Isaac."
Genesis,31,54,"Luego ofreció un sacrificio en el monte e invitó a sus parientes a participar en la comida. Después de que todos comieron, pasaron la noche allí.","At naghandog si Jacob ng handog sa bundok, at tinawag ang kanyang mga kamag-anak upang kumain ng tinapay; at sila'y kumain ng tinapay, at nanatili sa bundok."
Genesis,31,55,"A la madrugada del día siguiente Labán se levantó, besó y bendijo a sus nietos y a sus hijas, y regresó a su casa.","Kinaumagahan, maagang bumangon si Laban, hinagkan ang kanyang mga anak na lalaki at babae, at binasbasan sila; at umalis siya at bumalik sa kanyang tahanan."
Genesis,32,1,"Jacob también siguió su camino, pero unos ángeles de Dios salieron a su encuentro.","Nagpatuloy si Jacob sa kanyang paglakad, at sinalubong siya ng mga anghel ng Diyos."
Genesis,32,2,"Al verlos, exclamó: «¡Este es el campamento de Dios!». Por eso llamó a ese lugar Majanayin.","Nang makita sila ni Jacob ay sinabi niya sa kanila, “Ito'y kampo ng Diyos!” Kaya't tinawag niya ang pangalan ng lugar na iyon na Mahanaim."
Genesis,32,3,"Luego Jacob envió mensajeros a su hermano Esaú, que estaba en la tierra de Seír, en la región de Edom.","Si Jacob ay nagpasugo kay Esau na kanyang kapatid sa lupain ng Seir, sa bayan ng Edom."
Genesis,32,4,"Y ordenó que le dijeran: «Mi señor Esaú, su siervo Jacob nos ha enviado a decirle que él ha vivido en la casa de Labán todo este tiempo","Sila'y kanyang inutusan na sinasabi, “Ganito ang inyong sasabihin kay Esau na aking panginoon. Ganito ang sabi ng iyong lingkod na si Jacob, ‘Ako'y tumigil ng ilang panahon kay Laban at namalagi roon hanggang ngayon."
Genesis,32,5,"y que ahora tiene vacas, asnos, ovejas, esclavos y esclavas. Le manda este mensaje con la esperanza de ganarse su favor».","Mayroon akong mga baka, mga asno, mga kawan, at mga aliping lalaki at babae; at ako'y nagpasugo sa aking panginoon, upang ako'y makatagpo ng biyaya sa iyong paningin.’”"
Genesis,32,6,"Cuando los mensajeros regresaron, dijeron a Jacob: «Fuimos a hablar con su hermano Esaú y ahora viene a su encuentro acompañado de cuatrocientos hombres».","Ang mga sugo ay bumalik kay Jacob, na nagsasabi, “Nakarating kami sa iyong kapatid na si Esau, at siya ay darating din upang sumalubong sa iyo, at kasama niya ang apatnaraang tao.”"
Genesis,32,7,"Jacob sintió miedo y se angustió muchísimo. Por eso dividió en dos grupos a la gente que lo acompañaba, y lo mismo hizo con las ovejas, las vacas y los camellos,","Kaya't natakot nang husto at nabahala si Jacob; at kanyang hinati sa dalawa ang mga taong kasama niya, ang mga kawan, ang mga bakahan, at ang mga kamelyo."
Genesis,32,8,"pues pensó: «Si Esaú ataca a un grupo, el otro grupo podrá escapar».","At kanyang sinabi, “Kung dumating si Esau sa isang pulutong at kanyang puksain ito, ang pulutong na natitira ay tatakas.”"
Genesis,32,9,"Entonces Jacob se puso a orar: « Señor , Dios de mi abuelo Abraham y de mi padre Isaac, que me dijiste que regresara a mi tierra y a mis parientes, y que me harías prosperar:","Sinabi ni Jacob, “O Diyos ng aking amang si Abraham, at Diyos ng aking amang si Isaac, O Panginoon , na nagsabi sa akin, ‘Bumalik ka sa iyong lupain at sa iyong kamag-anak at gagawa ako ng mabuti sa iyo.’"
Genesis,32,10,"realmente yo, tu siervo, no soy digno de la bondad y fidelidad con que me has privilegiado. Cuando crucé este río Jordán, no tenía más que mi bastón; pero ahora he llegado a formar dos campamentos.","Hindi ako karapat-dapat sa lahat ng kaawaan, at lahat ng katotohanan na iyong ginawa sa iyong lingkod sapagkat dumaan ako sa Jordang ito na dala ang aking tungkod, at ngayo'y naging dalawang pulutong ako."
Genesis,32,11,"¡Líbrame del poder de mi hermano Esaú, pues tengo miedo de que venga a matarme a mí y a las madres y a los niños!","Hinihiling ko sa iyo na iligtas mo ako sa kamay ng aking kapatid na si Esau. Ako'y natatakot sa kanya, baka siya'y dumating at kaming lahat ay pagpapatayin niya, ang mga ina pati ang mga anak."
Genesis,32,12,"Tú mismo afirmaste que me harías prosperar y que mis descendientes serían tan numerosos como la arena del mar, que no se puede contar».","Hindi ba't ikaw ang nagsabi, ‘Gagawa ako ng mabuti sa iyo at ang iyong binhi ay gagawin kong parang buhangin sa dagat na hindi mabibilang dahil sa karamihan.’”"
Genesis,32,13,"Jacob pasó la noche en aquel lugar y de lo que tenía consigo escogió, como regalo para su hermano Esaú,","Siya'y namalagi roon nang gabing iyon, at kumuha siya ng panregalo mula sa kanya para sa kanyang kapatid na si Esau;"
Genesis,32,14,"doscientas cabras, veinte chivos, doscientas ovejas, veinte carneros,","dalawang daang kambing na babae, dalawampung lalaking kambing, dalawang daang tupang babae, at dalawampung tupang lalaki,"
Genesis,32,15,"treinta camellas con sus crías, cuarenta vacas, diez novillos, veinte asnas y diez asnos.","tatlumpung kamelyong inahin, kasama ng kanilang mga anak, apatnapung baka, at sampung toro, dalawampung babaing asno at sampung lalaking asno."
Genesis,32,16,"Luego los puso a cargo de sus siervos, cada manada por separado, y dijo: «Vayan adelante, pero dejen un buen espacio entre manada y manada».","Ang mga ito ay ibinigay niya sa kanyang mga alipin, ang bawat kawan ay nakabukod at sinabi niya sa kanyang mga alipin, “Lumampas kayo sa aking unahan at lagyan ninyo ng pagitan ang bawat kawan.”"
Genesis,32,17,"Entonces ordenó al que iba al frente: «Cuando te encuentres con mi hermano Esaú y te pregunte de quién eres, a dónde te diriges y de quién es el ganado que llevas,","Iniutos niya sa una, “Kapag ikaw ay natagpuan ni Esau na aking kapatid, at tanungin ka, ‘Kanino ka? Saan ka pupunta? At kanino itong nasa unahan mo?’"
Genesis,32,18,"contestarás: “Es un regalo para usted, mi señor Esaú, que de sus ganados le manda su siervo Jacob. Además, él mismo viene detrás de nosotros”».","Kung magkagayo'y sasabihin mo, ‘Sa iyong lingkod na si Jacob. Ito ay isang regalo na padala para sa aking panginoong si Esau; at bukod dito, siya'y nasa hulihan namin.’”"
Genesis,32,19,"Jacob dio la misma orden al segundo y al tercer grupo, y a todos los demás que iban detrás del ganado. Les dijo: «Cuando se encuentren con Esaú, le dirán todo esto","Gayundin, iniutos niya sa ikalawa, sa ikatlo, at sa lahat ng sumusunod sa mga kawan, na sinasabi, “Sasabihin ninyo ang gayunding bagay kay Esau, kapag nakasalubong ninyo siya,"
Genesis,32,20,"y añadirán: “Su siervo Jacob viene detrás de nosotros”». Jacob pensaba: «Lo apaciguaré con los regalos que le llegarán primero, y luego me presentaré ante él; tal vez así me reciba bien».","at sasabihin ninyo, ‘Bukod dito, ang iyong lingkod na si Jacob ay nasa hulihan namin.’” Sapagkat kanyang iniisip, “Baka mapaglubag ko ang kanyang galit sa pamamagitan ng regalo na ipinauna ko, at pagkatapos ay makikita ko ang kanyang mukha, marahil ay tatanggapin niya ako.”"
Genesis,32,21,"De esta manera los regalos lo precedieron, pero Jacob se quedó esa noche en el campamento. Jacob lucha con Dios",Kaya't ang regalo ay ipinadala na nauna sa kanya; at siya'y nanatili sa kampo nang gabing iyon. Nakipagbuno si Jacob sa Peniel
Genesis,32,22,"Aquella misma noche Jacob se levantó, tomó a sus dos esposas, a sus dos esclavas, a sus once hijos y cruzó el río Jaboc.","Nang gabing iyon, siya'y bumangon at isinama niya ang kanyang dalawang asawa, ang kanyang dalawang aliping babae, at ang kanyang labing-isang anak at tumawid sa tawiran ng Jaboc."
Genesis,32,23,"Una vez que lo habían cruzado, hizo pasar también todas sus posesiones,","Sila'y kanyang isinama at itinawid sa batis, at kanya ring itinawid ang lahat ng kanyang ari-arian."
Genesis,32,24,quedándose solo. Entonces un hombre luchó con él hasta el amanecer.,Naiwang nag-iisa si Jacob at nakipagbuno sa kanya ang isang lalaki hanggang sa magbukang-liwayway.
Genesis,32,25,"Cuando este se dio cuenta de que no podía vencer a Jacob, lo tocó en la coyuntura de la cadera y esta se le dislocó mientras luchaban.","Nang makita ng lalaki na hindi siya manalo laban kay Jacob, hinawakan niya ang kasu-kasuan ng hita ni Jacob, at ang kasu-kasuan ni Jacob ay nalinsad samantalang nakikipagbuno sa kanya."
